Dataset,ROI,X,Y,Z,T,C,X (global),Y (global),Z (global),Box width,Box height,Box depth,Contour,Interior,Sphericity (%),Roudness (%),Convexity (%),Max. Feret diam.,Ellipse (a),Ellipse (b),Ellipse (c),Yaw angle,Pitch angle,Roll angle,Elongation ratio,Min. ch 0,Avg. ch 0,Max. ch 0,Sum ch 0,Std. dev. ch 0,Angular second moment ch 0,Contrast ch 0,Entropy ch 0,Homogeneity ch 0,Min. ch 1,Avg. ch 1,Max. ch 1,Sum ch 1,Std. dev. ch 1,Angular second moment ch 1,Contrast ch 1,Entropy ch 1,Homogeneity ch 1,Min. ch 2,Avg. ch 2,Max. ch 2,Sum ch 2,Std. dev. ch 2,Angular second moment ch 2,Contrast ch 2,Entropy ch 2,Homogeneity ch 2
hy63.avi (crop) + Active contours,Object #1,338.743230298358,264.47540945305,ALL,282,ALL,1366.74323029836,532.47540945305,ALL,478.817700408256,348.839175359413,N/A,2018.42312682379,41891.5,35.9464224602827,12.9193488441869,42,489.744831519435,421.768921426271,222.903845390496,N/A,155.50535152858,0,0,1.89215632726026,9,57.7034181444359,113,2469764,18.117563214142,0.002262612987837,11.3128364080708,6.48685473627413,0.423230936830521,9,57.7034181444359,113,2469764,18.117563214142,0.002262612987837,11.3128364080708,6.48685473627413,0.423230936830521,9,57.7034181444359,113,2469764,18.117563214142,0.002262612987837,11.3128364080708,6.48685473627413,0.423230936830521
hy63.avi (crop) + Active contours,Object #1,337.900792162745,264.360269991563,ALL,283,ALL,1365.90079216274,532.360269991563,ALL,458.125906795231,349.529444163876,N/A,1977.83097911953,41776,36.6335650056007,13.0466952845572,42,482.262376720391,417.147055510297,223.613696045437,N/A,154.158067236833,0,0,1.86548079517247,8,57.7885534827037,114,2465722,18.0498164388745,0.002280776876578,11.2905022923852,6.48601807827781,0.421818947689251,8,57.7885534827037,114,2465722,18.0498164388745,0.002280776876578,11.2905022923852,6.48601807827781,0.421818947689251,8,57.7885534827037,114,2465722,18.0498164388745,0.002280776876578,11.2905022923852,6.48601807827781,0.421818947689251
hy63.avi (crop) + Active contours,Object #1,337.519011406844,264.257944890391,ALL,284,ALL,1365.51901140684,532.257944890391,ALL,455.835884059225,350.254356159203,N/A,1951.5834598502,41728,37.1049275697062,13.0518838090772,42,481.536083798504,415.539148039248,223.725620646786,N/A,154.158067236833,0,0,1.85736057782713,8,57.8776932826363,113,2465937,17.9792617471158,0.002295864596273,11.382079565246,6.48378330684926,0.422945458514223,8,57.8776932826363,113,2465937,17.9792617471158,0.002295864596273,11.382079565246,6.48378330684926,0.422945458514223,8,57.8776932826363,113,2465937,17.9792617471158,0.002295864596273,11.382079565246,6.48378330684926,0.422945458514223
hy63.avi (crop) + Active contours,Object #1,337.290284694165,264.271798365123,ALL,285,ALL,1365.29028469417,532.271798365123,ALL,455.560990700192,350.902588832977,N/A,1933.66238221301,41703.5,37.4378186347446,13.0217824384575,42,481.50804770014,415.089259385211,224.094260316905,N/A,154.158067236833,0,0,1.85229759476307,8,57.926782861975,116,2466059,17.9298595722664,0.002294850998629,11.4523813801405,6.48289803065361,0.421530220763335,8,57.926782861975,116,2466059,17.9298595722664,0.002294850998629,11.4523813801405,6.48289803065361,0.421530220763335,8,57.926782861975,116,2466059,17.9298595722664,0.002294850998629,11.4523813801405,6.48289803065361,0.421530220763335
hy63.avi (crop) + Active contours,Object #1,336.789395650946,264.369857855596,ALL,286,ALL,1364.78939565095,532.369857855596,ALL,455.165901047175,351.610289047405,N/A,1924.94191492174,41624.5,37.5717840645584,12.932955040855,42,481.50804770014,415.191040496431,224.819381869435,N/A,154.158067236833,0,0,1.84677600767337,8,57.9612162289372,114,2462888,17.902450746648,0.002301736004172,11.4546681786273,6.47940456211837,0.423041506390634,8,57.9612162289372,114,2462888,17.902450746648,0.002301736004172,11.4546681786273,6.47940456211837,0.423041506390634,8,57.9612162289372,114,2462888,17.902450746648,0.002301736004172,11.4546681786273,6.47940456211837,0.423041506390634
hy63.avi (crop) + Active contours,Object #1,336.506585923325,264.428143924221,ALL,287,ALL,1364.50658592333,532.428143924221,ALL,454.919106333781,352.272377934241,N/A,1920.91286859602,41570.5,37.6261593200876,12.8828312398082,42,481.331486607722,415.784239748212,225.400139955267,N/A,154.158067236833,0,0,1.84464943025648,6,58.0246235773699,113,2462507,17.8691366769581,0.002296592258974,11.5632768056132,6.48265996897799,0.421516805313969,6,58.0246235773699,113,2462507,17.8691366769581,0.002296592258974,11.5632768056132,6.48265996897799,0.421516805313969,6,58.0246235773699,113,2462507,17.8691366769581,0.002296592258974,11.5632768056132,6.48265996897799,0.421516805313969
hy63.avi (crop) + Active contours,Object #1,336.3416440618,264.474560679325,ALL,288,ALL,1364.3416440618,532.474560679325,ALL,454.754476060134,352.903218402889,N/A,1923.33716359653,41528.5,37.55974465226,12.8500852674653,41,481.331486607722,416.197447017758,225.862607788798,N/A,154.158067236833,0,0,1.8427018579673,9,58.0541573298738,114,2461206,17.8265546736803,0.002314170707397,11.5677063602307,6.47725566281692,0.421546859866027,9,58.0541573298738,114,2461206,17.8265546736803,0.002314170707397,11.5677063602307,6.47725566281692,0.421546859866027,9,58.0541573298738,114,2461206,17.8265546736803,0.002314170707397,11.5677063602307,6.47725566281692,0.421546859866027
hy63.avi (crop) + Active contours,Object #1,336.169865212568,264.615891225834,ALL,289,ALL,1364.16986521257,532.615891225834,ALL,454.60744003475,353.570399953669,N/A,1929.56735058976,41490,37.4211136058415,12.7875830055085,41,481.331486607722,416.63092764337,226.252709909026,N/A,154.158067236833,0,0,1.84144060776507,9,58.0669216061185,114,2459889,17.8189143760245,0.002309577715729,11.5937923189426,6.48242736244888,0.420980626860496,9,58.0669216061185,114,2459889,17.8189143760245,0.002309577715729,11.5937923189426,6.48242736244888,0.420980626860496,9,58.0669216061185,114,2459889,17.8189143760245,0.002309577715729,11.5937923189426,6.48242736244888,0.420980626860496
hy63.avi (crop) + Active contours,Object #1,336.061979080585,264.703586522796,ALL,290,ALL,1364.06197908058,532.703586522797,ALL,454.483295069315,354.212040717255,N/A,1934.82829645302,41475,37.3126160422716,12.748758810317,41,481.137194571361,416.761924785077,226.931642417206,N/A,154.158067236833,0,0,1.83650865232303,9,58.0769721153165,114,2459734,17.834235341109,0.002324508666604,11.5264824513877,6.47521343020705,0.422623900712698,9,58.0769721153165,114,2459734,17.834235341109,0.002324508666604,11.5264824513877,6.47521343020705,0.422623900712698,9,58.0769721153165,114,2459734,17.834235341109,0.002324508666604,11.5264824513877,6.47521343020705,0.422623900712698
hy63.avi (crop) + Active contours,Object #1,335.268798862829,264.661691542289,ALL,291,ALL,1363.26879886283,532.661691542289,ALL,454.279397399677,354.782280059214,N/A,1932.04722736,41331.5,37.3016271955586,12.6780758701105,41,481.137194571361,417.780292202858,227.324007629254,N/A,154.158067236833,0,0,1.83781861212046,9,58.1717365553187,113,2455429,17.7485557582091,0.002317976891912,11.5753396521624,6.47717883271348,0.420867941579163,9,58.1717365553187,113,2455429,17.7485557582091,0.002317976891912,11.5753396521624,6.47717883271348,0.420867941579163,9,58.1717365553187,113,2455429,17.7485557582091,0.002317976891912,11.5753396521624,6.47717883271348,0.420867941579163
