scorer,DeepCut_resnet50_clip2Mar15shuffle1_172000,DeepCut_resnet50_clip2Mar15shuffle1_172000,DeepCut_resnet50_clip2Mar15shuffle1_172000,DeepCut_resnet50_clip2Mar15shuffle1_172000,DeepCut_resnet50_clip2Mar15shuffle1_172000,DeepCut_resnet50_clip2Mar15shuffle1_172000
15,1357.8991703987122,1346.8695367574692,0.9968898892402649,740.7479784488678,1666.3676463365555,0.9999945163726807
16,1358.5912771224976,1346.5510799884796,0.99233478307724,738.2636193037033,1669.006868004799,0.9999761581420898
17,1350.1464447975159,1346.995246052742,0.9999457597732544,739.8340300172567,1665.779615163803,0.9997887015342712
18,1341.174713253975,1332.0059072352014,0.9768542647361755,727.6255598068237,1652.963375389576,0.9944531321525574
19,1329.2196855545044,1317.1359442472458,0.9978996515274048,721.9684150218964,1642.6927223205566,0.9916759729385376
20,1319.017466545105,1302.6235859394073,0.9997785687446594,712.0552530288696,1633.3322072029114,0.9590834379196167
21,1310.4007501602173,1289.9699261188507,0.9987284541130066,709.4105668067932,1625.8635003566742,0.9983779191970825
22,1303.6559793949127,1283.3171589374542,0.9999710321426392,655.0082540512085,1573.5716269016266,0.9920355677604675
23,1298.684551000595,1274.0095392465591,0.9999512434005737,650.7662568092346,1570.5901197195053,0.9987467527389526
24,1293.982607126236,1267.4293870925903,0.9997963309288025,646.6584551334381,1568.5628871917725,0.9977641105651855
25,1289.3507390022278,1259.7967264056206,0.9996412992477417,642.9273073673248,1564.7815415263176,0.9997339844703674
26,1286.3523578643799,1254.7408957481384,0.9998365640640259,639.3693108558655,1563.3048949837685,0.9978694915771484
27,1282.5275902748108,1251.6360368430614,0.9999831914901733,636.9048358201981,1560.0716004371643,0.9960795044898987
28,1280.6002254486084,1247.3290462493896,0.9996384382247925,633.9417035579681,1557.7952700853348,0.9966654181480408
29,1277.3667389154434,1243.8596286326647,0.9986594915390015,630.8908340930939,1556.300359338522,0.9996155500411987
30,1272.3326785564423,1237.633855342865,0.9995129108428955,629.0627816915512,1555.174278974533,0.9997840523719788
31,1271.2077326774597,1233.6999397277832,0.9996436834335327,626.8921844959259,1554.335377573967,0.999803364276886
32,1268.963722229004,1233.244163274765,0.9996633529663086,626.0530843734741,1552.1949508190155,0.9885673522949219
33,1265.4119803905487,1226.8933600187302,0.9968476891517639,623.3403086662292,1552.0553636550903,0.9964118599891663
34,1262.176926612854,1224.2191820144653,0.9974677562713623,620.4605354070663,1548.3862866461277,0.9949467778205872
35,1261.294919848442,1221.8330855369568,0.9819983243942261,619.3494600653648,1546.0582185983658,0.9897000789642334
36,1257.9476754665375,1218.9449306726456,0.9986510872840881,616.3042764663696,1545.749917268753,0.9908961653709412
37,1255.97225522995,1217.1137907505035,0.9748604893684387,615.2190163135529,1543.948829650879,0.9964872598648071
38,1253.094363451004,1213.9474318027496,0.999650239944458,613.6539714336395,1542.0434892177582,0.9993289709091187
39,1250.8188647031784,1212.095756240189,0.9998373985290527,611.5608502328396,1539.7664012014866,0.9997535347938538
40,1242.9783909320831,1203.1933751106262,0.9991902709007263,596.3801375329494,1510.0947539806366,0.990303099155426
41,1230.6611051559448,1199.6241960525513,0.9984630346298218,577.241289138794,1476.3889913260937,0.9999628067016602
42,1223.2455780506134,1195.1204347610474,0.9998154044151306,562.2725443840027,1450.308779835701,0.9997345805168152
43,1215.5672883987427,1191.8327984809875,0.9997525811195374,552.6149866580963,1425.5095314979553,0.9777578711509705
44,1210.2381370067596,1191.3241369724274,0.9999681711196899,550.070999622345,1424.795329093933,0.5355130434036255
45,1205.009945988655,1188.6959810256958,0.9999936819076538,546.4456012248993,1408.1384890079498,0.9962388277053833
46,1198.7476735115051,1188.2507860064507,0.999935507774353,547.1911486387253,1399.0030772686005,0.9770599603652954
47,1197.3932433128357,1184.8888583183289,0.9996434450149536,545.5801827907562,1388.2233835458755,0.998852014541626
48,1190.5000007152557,1178.4966710805893,0.9999626874923706,546.5638321638107,1381.0347619056702,0.9997162222862244
49,1185.8488235473633,1178.1171926259995,0.9999703168869019,546.3989815711975,1374.9540431499481,0.9980050921440125
50,1182.0593662261963,1172.9230728149414,0.9999570846557617,547.0615883469582,1366.4053606987,0.9998583793640137
51,1177.6371610164642,1175.8174257278442,0.999975323677063,546.7321557998657,1357.7959085702896,0.9995390176773071
52,1174.574271440506,1175.1484825611115,0.9999918937683105,548.255371928215,1357.9726519584656,0.9996497631072998
53,1173.2348477840424,1173.040513753891,0.9999983310699463,547.9135733172297,1348.2944753170013,0.9999876022338867
54,1170.3663374185562,1170.653585076332,0.9999949932098389,551.6789779663086,1335.6619989871979,0.9996834993362427
55,1166.6811554431915,1170.5473823547363,0.9999351501464844,561.7199404239655,1321.9264657497406,0.9998476505279541
56,1161.646717786789,1172.6641296744347,0.9999909400939941,567.6147809028625,1307.5810966789722,0.9996167421340942
57,1159.444181919098,1172.7490853071213,0.9999905824661255,577.5438814163208,1299.0571354031563,0.9999966621398926
58,1156.6598735451698,1173.6455056667328,0.9999974966049194,582.5840184688568,1290.16776907444,0.9999415874481201
59,1154.3822671175003,1174.0579373836517,0.9999967813491821,587.4979780912399,1283.3164236545563,0.9999761581420898
60,1152.1268150806427,1175.4274010658264,0.9999911785125732,595.1245369315147,1279.6579184532166,0.9999688863754272
61,1150.192105293274,1177.2355127334595,0.9999121427536011,598.1554102897644,1271.4492664337158,0.9999775886535645
62,1148.5407956838608,1177.4461841583252,0.9998983144760132,601.7849886417389,1268.4778046309948,0.9999769926071167
63,1146.3536455631256,1176.3999524116516,0.9999566078186035,605.939786195755,1265.0232870578766,0.9999047517776489
64,1144.1606140136719,1176.678696155548,0.9999101161956787,610.3381580114365,1265.7763214111328,0.9999904632568359
65,1144.1830863952637,1176.1892447471619,0.9999715089797974,613.841962814331,1259.5958623290062,0.9999669790267944
66,1142.667994260788,1176.9053812026978,0.9999773502349854,618.7545846700668,1255.9316742420197,0.999942421913147
67,1141.1401884555817,1177.103271484375,0.9999889135360718,627.3763853907585,1252.928890645504,0.9999957084655762
68,1140.0078669339418,1179.8614076077938,0.9999864101409912,633.2272796630859,1249.353052854538,0.9999383687973022
69,1138.6818253993988,1179.757776632905,0.999987006187439,640.5433969497681,1248.681744813919,0.9999700784683228
70,1137.3883147239685,1181.0782061815262,0.9999749660491943,644.7466259598732,1247.117527961731,0.9999895095825195
71,1135.9092288017273,1181.2225598096848,0.9999536275863647,648.6531982421875,1240.9705820083618,0.9998639822006226
72,1133.962746143341,1181.2979255914688,0.9998118281364441,655.4130554199219,1245.5205421447754,0.9994463324546814
73,1134.4160401821136,1179.2963824272156,0.9998193383216858,659.2726511359215,1238.8495037555695,0.9999916553497314
74,1132.3392536342144,1180.4131012260914,0.9999171495437622,662.1078405380249,1242.3783292770386,0.9999198913574219
75,1131.408130824566,1179.613675892353,0.9999219179153442,665.0443217754364,1235.7808669358492,0.9999874830245972
76,1130.4751615524292,1179.4940613508224,0.9999347925186157,668.2253999710083,1240.3557806015015,0.9998341798782349
77,1131.167691707611,1179.0526641011238,0.9999016523361206,672.9783265590668,1237.5133543014526,0.9999479055404663
78,1131.2092457413673,1180.2010018080473,0.9999078512191772,677.2129181623459,1234.601520895958,0.9994743466377258
79,1131.908126577735,1180.3936004042625,0.9999136924743652,682.2893084287643,1231.327166557312,0.9994992017745972
80,1130.8934055566788,1179.3624495267868,0.9998741149902344,680.1859905719757,1206.7690832614899,0.9923954010009766
81,1130.542565703392,1178.9564455747604,0.99983811378479,691.5752320289612,1233.2721979618073,0.992893636226654
82,1130.4255638122559,1179.6165830492973,0.9998650550842285,690.0269219875336,1203.468255162239,0.9997949004173279
83,1130.2836110591888,1180.353106379509,0.9998811483383179,693.2520068883896,1204.839648783207,0.9999768733978271
84,1129.6844491958618,1180.4721810519695,0.9998762607574463,697.092625617981,1200.2457246780396,0.9950927495956421
85,1130.2658642530441,1180.5586960315704,0.9999063014984131,698.5569289922714,1203.5246296823025,0.9998998641967773
86,1130.0567824840546,1180.2215792834759,0.999849796295166,700.802181661129,1204.466259330511,0.9999377727508545
87,1130.5828832387924,1180.9734817743301,0.999833345413208,707.0493276119232,1200.111904144287,0.9999090433120728
88,1130.1320449113846,1181.1609617471695,0.9998456239700317,708.4806161820889,1199.517741203308,0.9999873638153076
89,1129.0334289073944,1182.4815928936005,0.9998102784156799,712.099446773529,1197.2035948038101,0.9998672008514404
90,1127.800951719284,1183.7628037929535,0.9998190999031067,713.701233625412,1196.5702807307243,0.9993451237678528
91,1127.7842075824738,1183.1908197402954,0.9998651742935181,715.4533125758171,1198.8786931037903,0.9997578263282776
92,1128.4529385566711,1184.244861125946,0.9998559951782227,717.6522941589355,1199.436490058899,0.999962329864502
93,1128.3901915550232,1184.6486330032349,0.9998617172241211,721.0907442569733,1199.026396036148,0.9999189376831055
94,1127.5106620788574,1184.3064181804657,0.999933123588562,723.9345761835575,1197.0008854866028,0.9999829530715942
95,1127.2719612121582,1184.7723302841187,0.9999383687973022,723.9250036254525,1199.0671186447144,0.9999934434890747
96,1126.993530035019,1185.5077381134033,0.9999498128890991,725.9438157081604,1197.4831026792526,0.9999905824661255
97,1126.1184659004211,1184.1639959812164,0.9999594688415527,726.9595544338226,1198.1451869010925,0.9999821186065674
98,1126.2394344806671,1185.724509716034,0.9999746084213257,728.8265762329102,1197.2014669179916,0.9999469518661499
99,1125.8804574012756,1186.7643818855286,0.9999866485595703,728.0229187011719,1198.6880254745483,0.9999666213989258
100,1126.0976791381836,1185.7657883167267,0.9999831914901733,730.5738497972488,1194.725347518921,0.9998342990875244
101,1125.2107819318771,1185.425972700119,0.9999923706054688,732.3784893751144,1198.254050731659,0.9999111890792847
102,1124.5166516900063,1185.041336774826,0.9999921321868896,734.232311964035,1198.059515953064,0.9999154806137085
103,1124.2514325976372,1185.5412783622742,0.9999918937683105,737.9574575424194,1195.370880305767,0.9999749660491943
104,1124.3417232632637,1186.4833248853683,0.9999926090240479,739.0236110091209,1196.8233096003532,0.9999922513961792
105,1124.9878925085068,1188.0518563874066,0.9999939203262329,740.4307271242142,1196.2731073200703,0.9999915361404419
106,1125.3403491973877,1189.5763120651245,0.9999901056289673,741.0748337507248,1197.3507441282272,0.9999946355819702
107,1125.1224292516708,1189.533564567566,0.9999858140945435,742.833093881607,1192.218810081482,0.9999605417251587
108,1124.6895461082458,1189.0377448797226,0.9999923706054688,741.4809327125549,1197.4636607170105,0.999992847442627
109,1124.381402939558,1189.9809032678604,0.9999921321868896,743.5799870491028,1195.114784181118,0.9999833106994629
110,1124.1235990524292,1189.545678138733,0.9999926090240479,744.2007327079773,1196.4402541220188,0.9999562501907349
111,1124.33455234766,1190.2227363586426,0.999988317489624,744.5009531974792,1196.6285337805748,0.9999512434005737
112,1123.8700521290302,1190.408650636673,0.9999924898147583,744.4489254951477,1197.1388459205627,0.9999610185623169
113,1123.8379316031933,1189.8635172843933,0.9999939203262329,744.5883741378784,1196.9402948021889,0.9999642372131348
114,1123.9951625596732,1189.5842626094818,0.9999960660934448,746.428305387497,1197.78165102005,0.9999256134033203
115,1124.2042218446732,1189.7198828458786,0.9999954700469971,747.0808773040771,1199.2858700752258,0.9999743700027466
116,1123.8640753179789,1189.4521951675415,0.9999936819076538,748.4485138058662,1198.3174748420715,0.999942421913147
117,1123.7785459309816,1189.1661816835403,0.9999943971633911,750.123340845108,1197.846534729004,0.9998866319656372
118,1124.011479491368,1189.7270694971085,0.9999921321868896,751.0757768154144,1198.2838172912598,0.9999351501464844
119,1124.3383329510689,1190.4136846065521,0.9999871253967285,752.6968288421631,1197.5116894245148,0.9999674558639526
120,1123.9236858710647,1188.8184679746628,0.9999868869781494,752.3943235874176,1197.0603379011154,0.9999358654022217
121,1123.1154158711433,1188.9156499505043,0.999994158744812,752.3734757900238,1196.6933763027191,0.9999082088470459
122,1123.214679300785,1189.0748646259308,0.9999929666519165,753.0990989208221,1197.2553714513779,0.9999563694000244
123,1123.279574751854,1188.8809467554092,0.9999921321868896,754.7154905796051,1198.8644275665283,0.9999921321868896
124,1123.1350485682487,1188.9256711006165,0.9999946355819702,754.5606852769852,1199.16171169281,0.9999958276748657
125,1122.6508376598358,1188.2423138320446,0.9999942779541016,754.6748303174973,1199.2570629119873,0.9999954700469971
126,1123.8225015550852,1189.3914551734924,0.999990701675415,755.3813173770905,1198.5606842041016,0.9999911785125732
127,1123.760363444686,1188.6108090877533,0.9999947547912598,755.3880560994148,1197.2648247480392,0.9999853372573853
128,1123.494412124157,1189.3073371648788,0.9999959468841553,756.4490275979042,1196.6891595721245,0.999991774559021
129,1123.1727585196495,1189.4672572612762,0.9999966621398926,756.9429381489754,1196.2861009836197,0.9999915361404419
130,1123.0317699313164,1189.3223801851273,0.9999970197677612,757.7289556264877,1195.4875532984734,0.9999908208847046
131,1123.5435505211353,1187.541399359703,0.999996542930603,758.1001484394073,1196.7518850564957,0.9999898672103882
132,1123.291027724743,1188.3349063694477,0.9999949932098389,758.2890586853027,1196.5062913298607,0.9999765157699585
133,1123.677418589592,1188.7971633076668,0.999995231628418,758.5158395767212,1195.6361215412617,0.9999747276306152
134,1123.675511687994,1188.085024304688,0.9999946355819702,758.5182979106903,1196.3588327467442,0.9999867677688599
135,1123.4436131715775,1189.1464250087738,0.9999872446060181,758.7468707561493,1195.9709998816252,0.9999843835830688
136,1124.4359721541405,1190.0892264842987,0.9999895095825195,759.1372141838074,1196.1872123628855,0.9999814033508301
137,1124.5194383859634,1188.6508147716522,0.9999948740005493,758.9243063926697,1197.0800206661224,0.9999746084213257
138,1125.4796637296677,1188.1816233545542,0.9999896287918091,758.7552950382233,1196.9934230446815,0.999982476234436
139,1125.8948863744736,1188.7705110311508,0.9999918937683105,758.4769270420074,1196.9227651953697,0.9999721050262451
140,1126.4018325805664,1188.3999189436436,0.9999872446060181,757.8549600839615,1199.454001903534,0.9999914169311523
141,1125.4884840250015,1188.6902626156807,0.9999901056289673,757.084362745285,1199.8680539131165,0.9999895095825195
142,1125.9269139766693,1189.3155843019485,0.999992847442627,757.3843030929565,1200.1431102752686,0.9999953508377075
143,1126.8911781311035,1193.0007557868958,0.9998683929443359,758.6673457622528,1198.4439845085144,0.9999785423278809
144,1127.129448890686,1193.4181275367737,0.9996947050094604,758.8165781497955,1200.120798587799,0.9999939203262329
145,1126.7428636550903,1193.1194334030151,0.9997056126594543,758.795215845108,1199.305555343628,0.9999890327453613
146,1126.5089104175568,1193.3576278686523,0.9998250603675842,758.5683948993683,1200.2580807209015,0.9999954700469971
147,1127.7168235778809,1193.8341660499573,0.999255359172821,758.2538549900055,1199.9559302330017,0.9999960660934448
148,1127.52299118042,1193.9818856716156,0.9996557235717773,758.3631067276001,1200.7227783203125,0.9999959468841553
149,1130.4714560508728,1192.1070075035095,0.9994619488716125,758.4333689212799,1200.9506449699402,0.9999969005584717
150,1131.2779290676117,1191.4260671138763,0.9992132186889648,758.077205657959,1201.7652354240417,0.9999978542327881
151,1132.6151736974716,1191.1164710521698,0.9993318915367126,758.2677733898163,1201.478087425232,0.9999972581863403
152,1133.7141805887222,1191.1551282405853,0.9995421171188354,758.1708376407623,1201.9999747276306,0.9999980926513672
153,1145.4321248531342,1139.7988388091326,0.9995824694633484,758.2030889987946,1201.7316348552704,0.9999984502792358
154,1147.1714770197868,1139.018542289734,0.9995216131210327,757.6851457357407,1200.9538531303406,0.999998927116394
155,1148.1238139271736,1140.7685566544533,0.9998231530189514,756.2776302397251,1203.127182006836,0.9999994039535522
156,1148.197380438447,1141.6294567584991,0.9998043179512024,755.5701790452003,1203.303406238556,0.9999986886978149
157,1149.9775055646896,1141.9404460191727,0.9997709393501282,756.2808949053288,1202.1988451480865,0.9999977350234985
158,1136.8154208660126,1193.438821554184,0.9992519021034241,756.3248566687107,1202.5871419906616,0.9999977350234985
159,1137.7545082569122,1193.0599563121796,0.9995786547660828,755.6217185854912,1202.5547506809235,0.999996542930603
160,1138.619758605957,1193.7175624370575,0.9996851682662964,755.2745319008827,1203.0511080026627,0.9999970197677612
161,1138.9187747240067,1194.0891370773315,0.9997313618659973,755.6654029786587,1202.7274111509323,0.9999961853027344
162,1140.1955253481865,1194.3145512342453,0.9997220635414124,755.3271844983101,1202.9584735631943,0.9999955892562866
163,1140.535387635231,1195.0356649756432,0.9997734427452087,755.97000974603,1202.839439034462,0.9999946355819702
164,1141.170282125473,1194.8621422052383,0.9993845224380493,755.8063666969538,1203.5587118566036,0.999997615814209
165,1142.6933190822601,1195.3356575369835,0.9993425011634827,754.9804211854935,1204.8902432322502,0.9999985694885254
166,1143.479565858841,1194.2183549404144,0.9993864297866821,753.4518594741821,1204.5791116952896,0.9999868869781494
167,1144.3584699630737,1194.4665114879608,0.9992753863334656,753.8419725894928,1203.5695652663708,0.9999948740005493
168,1144.6851806640625,1195.215763270855,0.9990144968032837,751.8910622596741,1206.492558479309,0.9999812841415405
169,1145.1909108161926,1194.8998664617538,0.9991900324821472,749.922220826149,1206.0893778800964,0.9999653100967407
170,1145.6478457450867,1192.8762702941895,0.9987832903862,747.2072358131409,1207.3943433761597,0.9999632835388184
171,1146.0905809402466,1194.9730640649796,0.9990708827972412,746.6819026470184,1207.700210571289,0.9998899698257446
172,1146.2358965873718,1193.9210903644562,0.9978737831115723,745.0506436824799,1208.3361520767212,0.9998243451118469
173,1147.9980716860155,1193.6349170207977,0.9981232285499573,743.1653816699982,1209.9289124011993,0.999976634979248
174,1149.03937292099,1194.2941318750381,0.9986072182655334,742.5195748806,1210.3601220846176,0.9999783039093018
175,1149.199270606041,1195.4537664055824,0.9993273019790649,739.9123794734478,1210.907323718071,0.9999794960021973
176,1149.998607635498,1195.584138661623,0.9994462132453918,738.7986881732941,1211.2566124796867,0.9999823570251465
177,1151.9064545631409,1195.7045966088772,0.9996510744094849,736.1214213371277,1212.2282883375883,0.9999045133590698
178,1152.414764881134,1197.0701342821121,0.999919056892395,735.1241283416748,1212.3656903803349,0.9997206330299377
179,1153.4546220302582,1197.6818137168884,0.9999314546585083,732.9978712201118,1211.2123789191246,0.9995710253715515
180,1154.1210676431656,1197.284969329834,0.9999599456787109,732.5522468090057,1216.9955139160156,0.9999279975891113
181,1154.6417155265808,1196.4723075926304,0.9999704360961914,731.0771296024323,1215.9875864982605,0.9999289512634277
182,1155.9111319631338,1196.2121316194534,0.9999707937240601,729.9283399581909,1215.8208379745483,0.9999314546585083
183,1156.184455960989,1196.5948166251183,0.999968409538269,728.8763029575348,1215.6507110595703,0.9997591376304626
184,1157.129579424858,1197.2455188035965,0.9999507665634155,727.5235662460327,1220.4666022658348,0.999992847442627
185,1157.1084963083267,1197.9902440309525,0.9999575614929199,725.8324582576752,1220.7160625457764,0.99998939037323
186,1156.9782700538635,1198.8129539489746,0.999944806098938,724.8850162029266,1220.6172406077385,0.9999943971633911
187,1158.908910036087,1198.6610527038574,0.9999068975448608,725.1602468490601,1230.5201969146729,0.9999065399169922
188,1158.2000041007996,1199.403063774109,0.9999730587005615,724.6699993014336,1231.7029476165771,0.9999167919158936
189,1159.2012343406677,1199.5539288520813,0.9999594688415527,721.7628297805786,1222.0043563842773,0.9999523162841797
190,1159.6956279277802,1200.112221479416,0.9999502897262573,721.9120082855225,1232.0217220783234,0.9999145269393921
191,1160.0996389389038,1199.5600666999817,0.9999053478240967,718.7114608287811,1232.2384395599365,0.9997467398643494
192,1161.5032241344452,1200.5042066574097,0.9999251365661621,717.0426281690598,1233.046234846115,0.9998095631599426
193,1162.54827272892,1201.076092004776,0.9999489784240723,715.455558180809,1233.5922241210938,0.9997950196266174
194,1163.9750297758728,1201.8558518886566,0.9999611377716064,714.3911399841309,1234.5845078229904,0.9997251629829407
195,1164.2836601138115,1200.5611793994904,0.9999487400054932,713.3780493736267,1233.3965411186218,0.9999384880065918
196,1164.9575638771057,1200.209644317627,0.9997881054878235,712.4943532943726,1231.5310597419739,0.9994035959243774
197,1166.1435363292694,1201.554663658142,0.9999613761901855,711.99591755867,1233.9976961612701,0.999976634979248
198,1166.5339374542236,1203.205884873867,0.9999605417251587,709.7062759399414,1232.9665126800537,0.9997887015342712
199,1167.6321258544922,1203.7395924031734,0.9999678134918213,710.8156895637512,1235.700540304184,0.9999524354934692
200,1168.4678840637207,1203.4565498828888,0.9999856948852539,709.2465621232986,1232.9556171894073,0.9999527931213379
201,1168.7229218482971,1202.9787448644638,0.9999853372573853,708.8134595155716,1231.5455417633057,0.9994751811027527
202,1168.4300408363342,1202.5146967172623,0.9999853372573853,707.6969727277756,1234.8692138195038,0.999721109867096
203,1168.398204088211,1202.1510083675385,0.9999822378158569,708.082680284977,1234.30974650383,0.9999759197235107
204,1167.6138553619385,1200.3978505134583,0.999956488609314,707.8774707466364,1235.6644299030304,0.9999902248382568
205,1168.4538774490356,1199.5608577728271,0.9999717473983765,706.7436755895615,1233.5306537151337,0.9999773502349854
206,1168.7652053833008,1198.0385494232178,0.9999837875366211,705.8856720924377,1231.2676844596863,0.9998742341995239
207,1169.7675988674164,1199.5773277282715,0.9999854564666748,705.1054239273071,1231.9155645370483,0.9998120665550232
208,1170.4206436872482,1199.2434794902802,0.9999880790710449,703.6521015167236,1237.6834025382996,0.9998507499694824
209,1170.1800889968872,1201.2033188343048,0.9999959468841553,703.4311745166779,1233.2306118011475,0.9999251365661621
210,1170.5622545480728,1200.5243906974792,0.9999949932098389,701.1653871536255,1240.2419424057007,0.9983925223350525
211,1172.08240313828,1204.3370064795017,0.9999974966049194,701.612716794014,1237.3740426301956,0.9999390840530396
212,1172.9494053125381,1205.71348798275,0.999993085861206,700.4141555130482,1239.157116651535,0.9997743964195251
213,1173.5609638690948,1206.363385438919,0.9999910593032837,698.8411816358566,1237.286543726921,0.9999099969863892
214,1174.1381826400757,1206.8442704677582,0.9999853372573853,697.8362989425659,1235.365244448185,0.9999821186065674
215,1175.1370685100555,1207.5591657161713,0.9998494386672974,697.7078635692596,1250.5398335456848,0.9976561069488525
216,1175.6254093647003,1207.5887067317963,0.9998810291290283,695.4450886249542,1249.0832874774933,0.9993372559547424
217,1176.057044506073,1206.680822134018,0.9998503923416138,695.2386074066162,1237.5094947814941,0.9999700784683228
218,1177.3728985786438,1207.0642998218536,0.9999058246612549,694.5324957370758,1251.495296239853,0.9962443113327026
219,1178.595735669136,1207.3234877586365,0.9999407529830933,693.874981045723,1239.4923362731934,0.999254047870636
220,1178.9164024591446,1207.2636079788208,0.9999544620513916,693.9342886209488,1252.16263371706,0.9984927177429199
221,1179.7070510685444,1206.5219666957855,0.9999697208404541,691.2144114375114,1240.1424169540405,0.9997891783714294
222,1179.6839935779572,1206.5500524044037,0.9999741315841675,690.369026184082,1239.3097441196442,0.9996401071548462
223,1180.503500521183,1206.771258354187,0.9999736547470093,689.9911098480225,1239.2974021434784,0.9983119964599609
224,1181.160367012024,1205.837255358696,0.9999769926071167,688.3513560295105,1238.0083446502686,0.9997567534446716
225,1181.6046435832977,1205.8323568105698,0.9999768733978271,687.0179240703583,1248.8523936271667,0.9979992508888245
226,1182.3457083702087,1205.5977759361267,0.9999803304672241,689.8578569889069,1259.3995845913887,0.9882988929748535
227,1181.877580165863,1206.406462430954,0.9999785423278809,685.6360807418823,1248.062041759491,0.9992050528526306
228,1182.7580251693726,1207.7947583198547,0.9999816417694092,686.3416056632996,1258.587294101715,0.9968168139457703
229,1183.6744976043701,1208.6847372055054,0.9999823570251465,683.3179358243942,1254.5093219280243,0.9994233846664429
230,1186.2576348781586,1209.222050666809,0.9999692440032959,682.4962295293808,1251.3017597198486,0.9998334646224976
231,1186.377069234848,1210.3315806388855,0.9999682903289795,682.3844273090363,1249.107717514038,0.9997362494468689
232,1186.8890419006348,1210.188859462738,0.9999717473983765,682.4448319673538,1251.5162339508533,0.9996606111526489
233,1187.5929741859436,1210.3289885520935,0.9999786615371704,683.5379971563816,1257.0176198482513,0.9975689053535461
234,1187.612658649683,1209.92049741745,0.9999786615371704,681.4719152450562,1252.8602560162544,0.9989426732063293
235,1187.6253136396408,1209.8651559352875,0.9999796152114868,681.1412959098816,1248.7189483642578,0.999761164188385
236,1187.1141831874847,1209.492943763733,0.9999861717224121,680.0580816268921,1249.414089679718,0.9992671608924866
237,1186.8572852611542,1209.0138578414917,0.9999923706054688,679.7769312858582,1253.585811495781,0.9935911893844604
238,1186.8615550994873,1209.1051931381226,0.9999914169311523,679.6614811420441,1252.2240969240665,0.9994357228279114
239,1186.7736258506775,1208.8773412704468,0.9999946355819702,679.2046549320221,1250.6577711105347,0.9988057613372803
240,1186.9455351829529,1209.081482410431,0.9999929666519165,678.3669896125793,1249.7916605472565,0.9995923638343811
241,1187.4581592082977,1208.687493801117,0.999993085861206,677.1789338588715,1249.759220123291,0.9996119141578674
242,1187.5110313594341,1210.3943477869034,0.999990701675415,676.534724354744,1248.3984923362732,0.9999268054962158
243,1188.0557367615402,1210.272773385048,0.9999879598617554,675.1062232851982,1249.38743019104,0.9996417760848999
244,1188.7153780460358,1210.4252400398254,0.9999855756759644,675.4250310659409,1249.4138646125793,0.9997982382774353
245,1188.852213859558,1211.2662952542305,0.9999896287918091,675.2903589606285,1250.6758028268814,0.9996117949485779
246,1188.2055982649326,1211.7436508238316,0.9999887943267822,673.9138860702515,1247.8481307029724,0.9998292922973633
247,1188.6308281421661,1211.0601459741592,0.999984860420227,673.7133235931396,1247.8571548461914,0.9998598098754883
248,1188.8510751128197,1211.5879915952682,0.999987006187439,673.1502611637115,1247.26500415802,0.9993482232093811
249,1189.3673561811447,1211.8224022686481,0.9999830722808838,672.801689863205,1249.287575006485,0.9983933568000793
250,1190.4834208488464,1212.6626685857773,0.9999717473983765,672.1336424350739,1249.7696905136108,0.9988048076629639
251,1191.5280344486237,1213.313721895218,0.999945878982544,671.938280582428,1249.7316887378693,0.9987680315971375
