scorer,DeepCut_resnet50_testpoke4Mar14shuffle1_21000,DeepCut_resnet50_testpoke4Mar14shuffle1_21000,DeepCut_resnet50_testpoke4Mar14shuffle1_21000,DeepCut_resnet50_testpoke4Mar14shuffle1_21000,DeepCut_resnet50_testpoke4Mar14shuffle1_21000,DeepCut_resnet50_testpoke4Mar14shuffle1_21000
15,628.9955796599388,374.5346910953522,0.9998452663421631,554.2250833511353,677.3889079093933,0.999231219291687
16,629.2918306589127,374.14419436454773,0.9998517036437988,553.6509871482849,677.1689387559891,0.9993880987167358
17,628.9857386350632,373.6415812969208,0.9998784065246582,553.977472782135,677.450168132782,0.9992862343788147
18,628.6445994377136,373.6316192150116,0.9998759031295776,553.794192314148,677.2099289894104,0.9994162321090698
19,628.6599615812302,373.2399592399597,0.9998772144317627,553.3485970497131,676.559586763382,0.999526858329773
20,628.159589022398,372.9558979868889,0.9998835325241089,553.1178941726685,677.1274002790451,0.9995255470275879
21,627.9603927396238,372.3924953043461,0.999901294708252,552.6991939544678,676.6265769600868,0.9996569156646729
22,628.2101272791624,372.5374755859375,0.999890923500061,552.3871078491211,676.93453592062,0.9997233748435974
23,628.0218369122595,371.76155327260494,0.999908447265625,552.0659532546997,676.864289522171,0.99970942735672
24,627.6655896008015,371.16713243722916,0.9999207258224487,552.661162853241,676.2739282250404,0.9997130036354065
25,628.1057893484831,371.19958144426346,0.9999231100082397,552.4346475601196,676.6395244598389,0.9996459484100342
26,627.8632501959801,370.8314564228058,0.9999258518218994,553.2242193222046,676.2839274406433,0.9996435642242432
27,627.7717374563217,370.73961210250854,0.9999263286590576,551.9655561447144,676.4042028784752,0.9997151494026184
28,627.6621706783772,370.07049202919006,0.9999282360076904,551.7229287624359,676.622808277607,0.9997047781944275
29,627.8061066865921,369.99162554740906,0.9999316930770874,551.7224116325378,676.8830909729004,0.9996758699417114
30,627.6912703216076,369.5625343322754,0.9999358654022217,551.800895690918,677.0637255907059,0.9996711015701294
31,627.6563274264336,369.5872366428375,0.9999339580535889,551.6644749641418,676.7672660946846,0.9996525049209595
32,627.005476474762,369.17242336273193,0.9999366998672485,551.7806212902069,676.9369583129883,0.9996659755706787
33,627.1836329698563,368.72243547439575,0.9999336004257202,551.7725059986115,677.3512343168259,0.9996129870414734
34,627.7485696077347,368.29565834999084,0.9999308586120605,550.8395338058472,677.133669257164,0.9996721744537354
35,626.6761075258255,367.6520137786865,0.999940037727356,551.0440065860748,676.9848172664642,0.9996762275695801
36,626.6471220254898,367.4411721229553,0.999933123588562,551.3010592460632,677.0117230415344,0.9996857643127441
37,626.6040803194046,366.8283529281616,0.9999191761016846,550.6163151264191,676.9619052410126,0.9996416568756104
38,626.2343335151672,366.66672945022583,0.9999297857284546,550.8027265071869,677.1064366102219,0.9996811151504517
39,625.8778562545776,366.0596504211426,0.999927282333374,550.615309715271,677.0982065200806,0.9997023940086365
40,625.4745457172394,365.6449360847473,0.9999194145202637,550.5280606746674,676.8846932053566,0.9997034668922424
41,625.5862646102905,366.00144958496094,0.9999333620071411,550.6391913890839,676.7661298513412,0.9997449517250061
42,625.3279964923859,365.0420126914978,0.9999028444290161,550.2633292675018,676.6671847701073,0.9997311234474182
43,624.7043359279633,364.9875364303589,0.9999024868011475,550.2202513217926,677.0532780885696,0.9997232556343079
44,625.4760258197784,364.68000650405884,0.999893307685852,550.3190932273865,676.9595841765404,0.9997161030769348
45,624.9389398097992,364.1692051887512,0.9998729228973389,550.1841621398926,677.2019319534302,0.9996743202209473
46,624.7387585639954,364.1530089378357,0.999822199344635,549.9236067533493,676.6433283090591,0.999733030796051
47,623.9745316505432,363.78396224975586,0.9997923970222473,549.9534525871277,677.0047622919083,0.9997041821479797
48,623.9378695487976,363.12355518341064,0.9997231364250183,550.1128377914429,676.8518754839897,0.9997031092643738
49,622.1067595481873,363.2629114985466,0.9995338916778564,550.0655748844147,677.1514121294022,0.9996973276138306
50,622.5544490814209,362.75803303718567,0.9996621608734131,549.919796705246,677.3256176710129,0.9996964931488037
51,622.3985395431519,362.19933557510376,0.9996059536933899,549.6925386190414,676.9797225594521,0.9997103810310364
52,624.3286747932434,362.60591530799866,0.9996899366378784,549.2270858287811,677.2102956771851,0.999699592590332
53,624.1793568134308,362.912558555603,0.9997262358665466,549.2983864545822,677.2931225299835,0.9996845722198486
54,623.8927707672119,362.9439387321472,0.9997442364692688,549.4051150083542,677.2256270647049,0.999670147895813
55,623.2953610420227,363.1257199048996,0.9997084736824036,549.2242733240128,676.9977709054947,0.9997032284736633
56,624.4646906852722,362.87153148651123,0.9997279047966003,549.1819640398026,677.1091855764389,0.9996678829193115
57,624.0694077014923,362.87797355651855,0.9997758269309998,549.3114857673645,677.1927073001862,0.9996887445449829
58,623.6815900802612,363.5938892364502,0.9997839331626892,548.6931894421577,677.0433300733566,0.9996875524520874
59,623.8209462165833,363.75340366363525,0.9998125433921814,548.4388932585716,677.0849298238754,0.9996675252914429
60,623.0612711906433,364.2540855407715,0.9997943043708801,548.4529870152473,677.0734456777573,0.9996752738952637
61,623.2924995422363,364.2746467590332,0.9998378753662109,548.3075255155563,676.8943051695824,0.9996864795684814
62,622.9443979263306,364.3503360748291,0.9998038411140442,548.84949696064,677.0192401409149,0.999667763710022
63,623.2735695838928,364.37944316864014,0.9998646974563599,548.3336275815964,676.8619970679283,0.9996808767318726
64,623.1004028320312,364.8442211151123,0.9998788833618164,547.9983856293838,677.2498794794083,0.9996558427810669
65,623.0052552223206,364.66733407974243,0.999861478805542,547.7498673796654,676.8678857088089,0.9996507167816162
66,623.0529289245605,364.40408420562744,0.9998219609260559,548.0614893548191,676.9718087911606,0.99965500831604
67,623.4955062866211,364.9760136604309,0.9998819828033447,547.6756785213947,677.1173284053802,0.9996422529220581
68,624.0272922515869,364.6116900444031,0.9998650550842285,547.5421357452869,677.2240542173386,0.9995935559272766
69,624.2596905231476,364.54486417770386,0.9998871088027954,547.4879181981087,677.0836285352707,0.9996082186698914
70,624.236799955368,364.4997115135193,0.9998830556869507,547.0840374827385,676.9366287589073,0.9995298385620117
71,624.1049823760986,364.27900791168213,0.9998748302459717,546.8013861179352,676.8678058385849,0.9995118379592896
72,624.3388278484344,364.3172664642334,0.9998579025268555,546.88354408741,676.840478181839,0.9994897842407227
73,624.9565062522888,364.1920485496521,0.9998433589935303,546.4524763822556,676.7693500518799,0.9994208812713623
74,624.6062552928925,363.19988346099854,0.9997879862785339,546.272305727005,676.6442755460739,0.9993752837181091
75,624.9352562427521,364.02188205718994,0.9998420476913452,546.193664431572,676.5846658349037,0.9994420409202576
76,625.4793825149536,363.251033782959,0.9997391104698181,546.2626302242279,676.8330298066139,0.999398946762085
77,624.9834377765656,363.1457487344742,0.9997429251670837,546.2297155857086,676.6621255874634,0.9993971586227417
78,625.3930764198303,363.54867720603943,0.9996930360794067,546.0753976106644,676.7302648425102,0.9992682337760925
79,626.0011705160141,363.537417113781,0.9997509121894836,545.6746747493744,676.7218310236931,0.9993088245391846
80,626.1890717744827,362.899800658226,0.999728262424469,545.5386772155762,676.9863585829735,0.9993162155151367
81,630.7341463565826,367.28710174560547,0.9997665286064148,543.9379372596741,675.1271052360535,0.9992440938949585
82,631.4478204250336,377.66282987594604,0.9990860223770142,547.5196164250374,676.2184572666883,0.9998494386672974
83,631.0475513935089,393.17345094680786,0.9992938041687012,553.1427021026611,679.1175973415375,0.9988014698028564
84,638.7741131782532,403.3816133737564,0.9991849064826965,549.8716311454773,683.232527911663,0.986221432685852
85,640.309755563736,420.50866252183914,0.9995922446250916,541.9165782928467,677.9976251125336,0.994138240814209
86,635.9391804002225,434.4449235200882,0.9992440938949585,543.4173631668091,671.2830233573914,0.9964635968208313
87,634.0312485694885,443.55584341287613,0.9955319166183472,546.3479052782059,665.4846024513245,0.997363269329071
88,632.7747931480408,451.12596929073334,0.9992628693580627,547.6688444018364,661.967001080513,0.9994810223579407
89,634.9277218580246,454.5718264579773,0.9987099170684814,549.0860819816589,659.7825557887554,0.9996265172958374
90,635.5596806406975,456.9420499801636,0.9974737763404846,550.5341310501099,658.3170763254166,0.9993365406990051
91,635.942533493042,460.0922162681818,0.9955032467842102,551.8701531887054,657.1998951435089,0.9986177682876587
92,637.1709456443787,463.6270866394043,0.9961678385734558,551.6149568557739,655.9550800323486,0.9976806640625
93,636.9278394579887,464.9827444553375,0.9974843263626099,552.3407561779022,655.6451935768127,0.997358500957489
94,636.9215168952942,465.36246037483215,0.99868243932724,552.7249772548676,653.8001885414124,0.9941076040267944
95,636.5736150741577,465.8457372188568,0.9990637898445129,553.6554074287415,654.5881180763245,0.994252622127533
96,637.7155947685242,465.8990948200226,0.9995834231376648,553.7359292507172,653.6507186889648,0.9929419755935669
97,637.5419273376465,466.02565598487854,0.9996505975723267,554.1151585578918,653.6226115226746,0.9929400682449341
98,637.6359210014343,466.5073593854904,0.9997311234474182,554.5054681301117,654.3786869049072,0.9941980838775635
99,637.8543915748596,467.2923228740692,0.9997825026512146,555.1651105284691,655.0240025520325,0.9960415363311768
100,638.6331114768982,467.0741879940033,0.9998008608818054,555.1595772504807,655.800546169281,0.9960881471633911
101,639.0428071022034,467.91277515143156,0.9998089671134949,555.4087255597115,656.7743818759918,0.9969136714935303
102,638.9507746696472,467.3251128792763,0.9998661279678345,556.02026225999,657.9873044490814,0.997850775718689
103,640.0356242656708,467.12098759412766,0.9998997449874878,555.7239819765091,658.1282566785812,0.9978756904602051
104,640.4844908714294,466.98468494415283,0.999916672706604,555.5219753086567,659.144723713398,0.9981876015663147
105,641.380980014801,466.8514506816864,0.9999107122421265,555.7232569158077,660.3620058000088,0.9978081583976746
106,641.2127778530121,465.8952286243439,0.9999334812164307,554.9202597141266,660.4356459975243,0.9978862404823303
107,641.6790833473206,466.26238656044006,0.9999071359634399,554.4709883928299,660.5774421691895,0.9973891377449036
108,641.5660560131073,465.60175132751465,0.9999099969863892,553.8616411685944,660.8318503499031,0.9969793558120728
109,641.9742412567139,465.47186303138733,0.9999042749404907,552.9586255550385,661.3712139129639,0.996783971786499
110,642.1927735805511,464.3799111843109,0.9999178647994995,552.4912896156311,661.2654761075974,0.99605393409729
111,643.0031102895737,464.35454416275024,0.9998800754547119,552.0007886886597,662.0989208221436,0.9951908588409424
112,642.9167556762695,463.65712881088257,0.9998691082000732,551.1328327655792,662.2916963100433,0.9969657063484192
113,643.82171420753,462.0378351211548,0.9997428059577942,551.0153727531433,662.5705091953278,0.9972683191299438
114,644.2347433716059,460.73834466934204,0.9995928406715393,549.8403375148773,662.834419965744,0.9967893958091736
115,644.2959595024586,459.56621742248535,0.9995318651199341,549.7435539960861,663.5188195705414,0.9955443739891052
116,644.3745611906052,457.04140067100525,0.9994421601295471,549.0462517738342,663.8936591148376,0.9938520193099976
117,645.1628710031509,455.1101632118225,0.9994807839393616,548.9305211901665,664.6627621650696,0.9904419779777527
118,644.9934608340263,454.05099415779114,0.9996650218963623,548.7119354605675,668.0337545052171,0.9899270534515381
119,645.3182544708252,452.61418414115906,0.9998210072517395,550.3620357513428,670.4563646316528,0.9904711246490479
120,645.4347213506699,452.2131831198931,0.9998636245727539,549.8069372177124,670.8981785774231,0.9949682354927063
121,645.4698594808578,451.2531414628029,0.9998929500579834,549.910992026329,671.007453918457,0.9949133396148682
122,645.7057372331619,450.37406504154205,0.9998980760574341,549.273309469223,671.38640832901,0.995867133140564
123,645.2228229045868,449.23951387405396,0.9999215602874756,548.6758645772934,671.6071720123291,0.9965465664863586
124,645.8735681772232,448.4911034107208,0.9999262094497681,548.3011130690575,671.867317199707,0.9962894916534424
125,646.1164858341217,447.65361642837524,0.9999030828475952,547.8870843499899,672.4686532020569,0.9968959093093872
126,645.7655608654022,446.9275498390198,0.9998722076416016,547.232638835907,672.9035151004791,0.9978718757629395
127,646.1128251552582,446.07051610946655,0.9998082518577576,546.9359549283981,672.955313205719,0.9972092509269714
128,646.0564343929291,444.7947988510132,0.9996527433395386,546.0972315073013,673.3685393333435,0.9979148507118225
129,646.217681646347,443.5713620185852,0.9993727803230286,546.447874546051,674.0565869808197,0.9987689852714539
130,646.944501876831,442.16761434078217,0.9992596507072449,545.4153587818146,674.7179833650589,0.9987766146659851
131,647.819352388382,440.93792724609375,0.9989461302757263,545.3706336021423,675.429075717926,0.9990208148956299
132,648.1574521064758,439.5384449958801,0.9994255304336548,545.8004093170166,676.1396178007126,0.9992200136184692
133,648.0124268531799,438.1918058395386,0.9996402263641357,545.240398645401,676.5413663387299,0.9992521405220032
134,647.6952438354492,437.33643329143524,0.9997420907020569,545.0087502002716,676.7447372078896,0.9993147850036621
135,647.3054609298706,435.87809021770954,0.9998317956924438,543.7563877105713,677.3005174398422,0.9989068508148193
136,647.4946973323822,434.92721450328827,0.9998204112052917,544.0311100482941,677.2240351438522,0.9989835619926453
137,647.3583736419678,433.70249700546265,0.9998900890350342,542.4150042533875,677.2409956455231,0.9983104467391968
138,648.1409378051758,432.51287937164307,0.9998865127563477,542.548906326294,677.6435443162918,0.9984307885169983
139,648.1060924530029,431.95573234558105,0.9998760223388672,541.9900994300842,678.3769235610962,0.997186005115509
140,647.7306826114655,431.139931678772,0.9998821020126343,540.6002703309059,678.0865805149078,0.9952301979064941
141,647.4895925521851,430.7760977745056,0.9998960494995117,540.7394061088562,678.5426468849182,0.9946633577346802
142,647.4615693092346,429.5046887397766,0.9997758269309998,539.8990221917629,679.0093545913696,0.9930845499038696
143,648.4898729324341,428.02804822288454,0.9996188879013062,540.4451689720154,680.7855877876282,0.990514874458313
144,648.3469657897949,426.630690574646,0.9996476173400879,539.9612245559692,680.6101636886597,0.990362286567688
145,648.103720664978,424.74383330345154,0.9995856881141663,541.6201710700989,682.773677110672,0.9868272542953491
146,649.231231212616,424.79941749572754,0.9996274709701538,542.0193157196045,683.3612821102142,0.9877080917358398
147,648.5715222358704,423.2077269554138,0.9997912049293518,542.238275051117,685.1088371276855,0.990013599395752
148,648.1160888671875,421.4489542245865,0.9999133348464966,543.1984767913818,685.262269616127,0.9943856000900269
149,647.7852609157562,419.5177206993103,0.9999394416809082,541.6469578742981,686.4777374267578,0.9892372488975525
150,647.9627547264099,417.5217945575714,0.9999247789382935,543.1417937278748,687.257818698883,0.9961280822753906
151,647.4647235870361,416.58071756362915,0.9999228715896606,543.0738019943237,688.1082260608673,0.9972713589668274
152,647.5982675552368,414.3898229598999,0.9998302459716797,543.6142387390137,688.9323348999023,0.9979840517044067
153,647.8921558856964,412.5649938583374,0.9995554089546204,542.6792192459106,689.3019847869873,0.9976576566696167
154,649.1999788284302,410.29342544078827,0.9990277290344238,542.742359161377,689.6609427928925,0.9981293082237244
155,648.2074022293091,407.936500787735,0.9995623230934143,543.687421798706,690.4686349630356,0.9984555244445801
156,647.6151030063629,405.8473753929138,0.9997749924659729,542.6014361381531,690.2984236478806,0.9978930354118347
157,647.1152060031891,403.74562922120094,0.9999065399169922,541.9766639471054,690.5908778905869,0.9974101185798645
158,647.1213524341583,401.8173828125,0.9999070167541504,541.3909788131714,690.8797582387924,0.9972564578056335
159,646.3929152488708,400.12957644462585,0.9998854398727417,541.4375648498535,691.2325170040131,0.9966815114021301
160,645.5454944372177,397.56313276290894,0.9997866749763489,541.8314583301544,691.9184548556805,0.9973819851875305
161,645.3465528488159,395.63817927241325,0.9997493624687195,540.9153927564621,691.5640531480312,0.9962181448936462
162,645.2525354623795,394.32092905044556,0.9997207522392273,541.1672530174255,692.0576049685478,0.9968202114105225
163,644.8264965415001,393.09363651275635,0.9996975660324097,541.0228173732758,692.0900133550167,0.997083842754364
164,643.9868085281923,391.05174136161804,0.9998496770858765,541.16115629673,692.9828965067863,0.9966464638710022
165,644.4036864042282,389.8485516309738,0.9999040365219116,541.5030949115753,693.1515475511551,0.9964920878410339
166,644.5462542772293,388.5036057829857,0.9999324083328247,540.845449090004,692.9836292266846,0.996138870716095
167,644.5345850586891,387.11844539642334,0.9999386072158813,541.1238179206848,693.6346657276154,0.9961716532707214
168,644.7624891400337,385.75759506225586,0.9999390840530396,540.7762414216995,693.9502111673355,0.9960887432098389
169,644.9477076530457,385.21870279312134,0.999947190284729,541.1789759397507,694.1214411258698,0.9960176348686218
170,644.992702960968,384.133828163147,0.9999344348907471,541.2245502471924,694.4266188144684,0.9955506324768066
171,644.6530343294144,383.1812644004822,0.9999198913574219,540.7479000687599,694.1086530685425,0.9950523972511292
172,644.6452848315239,381.96966075897217,0.9998874664306641,541.2716723680496,694.6125998497009,0.9938189387321472
173,644.4634508490562,380.45746755599976,0.9997511506080627,540.7262252569199,694.362931728363,0.9922608733177185
174,645.8709667921066,379.3677793741226,0.9997720122337341,540.8940343856812,694.7751131057739,0.9933205842971802
175,645.4739708900452,378.42805874347687,0.9997419714927673,541.2505296468735,695.4507215023041,0.9904656410217285
176,645.659138083458,376.9538607597351,0.9997113347053528,540.2982319295406,696.0605297088623,0.9879245758056641
177,645.9035513401031,375.4297287464142,0.9998329877853394,540.2338120788336,696.5686926841736,0.982771098613739
178,645.5702662467957,374.6892488002777,0.9998760223388672,540.3376474380493,697.0902509689331,0.9815597534179688
179,645.3455609083176,373.6865702867508,0.9999244213104248,539.7725822478533,696.3240613937378,0.980193555355072
180,644.9790550470352,372.4341415166855,0.9999500513076782,541.4242768287659,695.7026765346527,0.9828528761863708
181,645.0150178670883,371.74227625131607,0.9999538660049438,542.2349772453308,695.6122536659241,0.9801666140556335
182,644.9856858849525,370.15552973747253,0.9999597072601318,538.9140524864197,697.1939878463745,0.9801626205444336
183,645.0151153802872,369.2848906517029,0.9999619722366333,539.0060801506042,697.693368434906,0.9746801257133484
184,644.1909016817808,368.0339660644531,0.9999514818191528,543.8725275993347,694.6399919986725,0.9628623723983765
185,644.2243063002825,366.30776500701904,0.9999126195907593,537.9891448020935,696.914870262146,0.9538459777832031
186,644.2510180473328,365.38778591156006,0.999864935874939,537.2709226608276,696.4368071556091,0.9420716166496277
187,644.3433891236782,364.1446463614702,0.9998146891593933,537.110053062439,696.2066531181335,0.951071560382843
188,643.7129506468773,362.4900257587433,0.9998266100883484,544.9736695289612,692.525817990303,0.920245885848999
189,644.3473027050495,361.6284737586975,0.9997904896736145,550.3888139724731,687.2411956787109,0.9321370720863342
190,642.9042711257935,360.61155223846436,0.9997442364692688,550.6800909042358,687.0213212966919,0.9193342924118042
191,643.1485657691956,360.4857654571533,0.9997895359992981,555.0949172973633,686.2495093345642,0.9088765382766724
192,643.0815943479538,359.6794059276581,0.9998652935028076,555.0440320968628,686.1626739501953,0.9410420656204224
193,642.9924690723419,358.52881479263306,0.9999096393585205,555.4212398529053,685.5285751819611,0.9534330368041992
194,642.6424490213394,357.9948742389679,0.9999268054962158,555.111325263977,685.2180124521255,0.9543885588645935
195,642.6332280635834,357.1311720609665,0.9999377727508545,555.6700353622437,685.258661866188,0.9622031450271606
196,642.6052712202072,356.0079415831715,0.9999474287033081,555.1824064254761,685.434804558754,0.9646757245063782
197,642.8553338050842,355.4958475828171,0.9999485015869141,556.0740270614624,684.3855079710484,0.9830061793327332
198,641.9973902702332,354.9595421552658,0.9999542236328125,555.4079217910767,683.931618757546,0.9772047400474548
199,641.396005153656,353.9640574455261,0.9999536275863647,556.7049722671509,683.3677565455437,0.9893221855163574
200,641.2741882801056,353.2957921028137,0.9999572038650513,554.8229138851166,682.5975956916809,0.9921190738677979
201,641.28449010849,352.88170051574707,0.9999532699584961,556.2527627944946,682.0189428329468,0.9934502840042114
202,641.0116636753082,352.41959857940674,0.9999498128890991,556.6631779670715,681.1193647384644,0.9948781728744507
203,640.6221377849579,351.4532585144043,0.9999350309371948,557.093590259552,680.905858039856,0.9973717927932739
204,640.9986445903778,351.13863706588745,0.999925971031189,556.3403253555298,680.7574505805969,0.9964442849159241
205,640.2958815097809,350.42283630371094,0.9999076128005981,556.4245567321777,680.3804974555969,0.9966490864753723
206,640.3251988887787,350.03164196014404,0.9998911619186401,556.7932896614075,680.0068349838257,0.9978121519088745
207,640.4494199752808,349.59684467315674,0.9998571872711182,557.7748885154724,679.5053391456604,0.9989563226699829
208,640.054881811142,348.99676036834717,0.9998341798782349,557.9861493110657,678.3834853172302,0.9991022348403931
209,639.9565415382385,348.6217350959778,0.999767005443573,558.5823302268982,677.9542657136917,0.9994438290596008
210,639.9278893470764,347.8154554069042,0.9997681975364685,558.1418786048889,678.2989342212677,0.9993892908096313
211,640.2315721511841,348.00129264371935,0.9997010231018066,559.0870728492737,677.3692282438278,0.9996544122695923
212,640.191814661026,346.63793528079987,0.9997768998146057,559.8250937461853,677.351126909256,0.9997255206108093
213,640.1609477996826,346.5721560716629,0.9997525811195374,559.9311265945435,676.4013738930225,0.99972003698349
214,640.1156153678894,346.22728312015533,0.9997307658195496,560.0592980384827,676.1716731339693,0.9997466206550598
215,639.9041786193848,345.6523323059082,0.9997268319129944,560.1846601963043,676.1810778677464,0.9997794032096863
216,640.7433145046234,345.10923957824707,0.9997192025184631,560.5834534168243,675.3032339215279,0.999782383441925
217,640.6664068698883,345.0586140155792,0.999708354473114,561.1713461875916,675.0064388513565,0.9997660517692566
218,640.4715566635132,344.88230061531067,0.9997276663780212,560.8449039459229,674.6373735666275,0.99978107213974
219,639.6960325241089,345.4352045059204,0.9996678829193115,560.9487988948822,674.8227252960205,0.9997064471244812
220,639.988214969635,345.02991485595703,0.9997033476829529,560.6644275188446,674.9940810203552,0.9997342228889465
221,639.6335144042969,345.35272431373596,0.9996664524078369,560.5219597816467,674.7091190814972,0.9997020363807678
222,639.2273025512695,345.35862827301025,0.9996507167816162,560.5793344974518,674.8538419008255,0.9997503161430359
223,639.3574290275574,345.40984296798706,0.9996191263198853,560.1833665370941,674.9335893392563,0.9996907711029053
224,638.8513627052307,345.4729423522949,0.9995195865631104,560.5360269546509,674.784254193306,0.9995620846748352
225,639.1740255355835,345.3467538356781,0.9995036125183105,560.0279059410095,674.6873883008957,0.9996052384376526
226,638.8753118515015,345.62987542152405,0.9994590878486633,559.7068023681641,674.6128973960876,0.9995110034942627
227,638.2177410125732,345.8818929195404,0.9993140697479248,559.4582362174988,674.4118241071701,0.9993020296096802
228,638.1699829101562,346.0284388065338,0.9993553757667542,558.8764047622681,674.2607125043869,0.9993458390235901
229,638.063615322113,345.9205961227417,0.9993396401405334,558.6939401626587,674.2188079357147,0.9990776777267456
230,637.5503993034363,346.645268201828,0.9993036985397339,558.5081844329834,674.3249212503433,0.9990512728691101
231,637.1547594070435,346.32933509349823,0.999267041683197,558.2434377670288,674.3001734018326,0.9991554021835327
232,636.6323933601379,346.2374769449234,0.9990523457527161,559.0025725364685,674.8674424886703,0.9990682005882263
233,636.2241473197937,346.2428003549576,0.9989696741104126,558.3419480323792,674.3707820177078,0.9989110231399536
234,636.7191023826599,345.94368600845337,0.9992319345474243,558.7300090789795,674.637544631958,0.9988824725151062
235,635.6631278991699,346.3903692960739,0.998572826385498,558.59366106987,674.5050917863846,0.9988811612129211
236,635.6626014709473,345.9625988006592,0.9987971782684326,557.9792642593384,673.5842163562775,0.9986016154289246
237,635.6907339096069,345.9733078479767,0.9988904595375061,558.9289484024048,673.5654890537262,0.9986532926559448
238,635.6460552215576,345.25335788726807,0.9988656044006348,558.830860376358,673.9004349708557,0.9989784955978394
239,635.0659875869751,345.37809109687805,0.998765230178833,558.4991979598999,673.8774454593658,0.9990646243095398
240,636.0587553977966,345.10987663269043,0.9991169571876526,558.5683062076569,673.7709772586823,0.9991137385368347
241,635.8062562942505,344.85294795036316,0.9990639090538025,557.9395107030869,673.806791305542,0.9991509914398193
242,635.9579381942749,345.15053510665894,0.9991288781166077,558.0444178581238,673.6045486927032,0.9989672899246216
243,636.1355199813843,344.9043595790863,0.9990915060043335,557.870374917984,673.6027112007141,0.9992340803146362
244,636.1623029708862,344.86527967453003,0.9991752505302429,557.2564979791641,673.4571459293365,0.9990648627281189
245,636.3167967796326,344.9097330570221,0.9991950392723083,557.5191833972931,672.9566767215729,0.9988324046134949
246,635.9273738861084,345.22197699546814,0.9990454316139221,557.3628118038177,673.4649739265442,0.9990062117576599
247,636.1485033035278,344.9907088279724,0.9990983009338379,557.2309243679047,673.222941160202,0.9989954829216003
248,635.4661254882812,345.54217553138733,0.9990230798721313,557.4599672555923,673.365825176239,0.9989522695541382
249,635.4956064224243,345.6216425895691,0.9989894032478333,557.0401122570038,673.1473367214203,0.9989073276519775
250,634.8913431167603,346.4078994989395,0.9990485310554504,557.1996659040451,673.2162199020386,0.9987152814865112
251,634.7144122123718,346.4096074104309,0.9990569949150085,557.0374017953873,673.6829836368561,0.99907386302948
252,634.7800526618958,346.5463619232178,0.9990239143371582,556.629479944706,673.376891374588,0.9990154504776001
253,634.6548805236816,346.47986102104187,0.9990546107292175,556.4752747416496,673.5373475551605,0.9989738464355469
254,634.5539197921753,346.6176093816757,0.9990824460983276,556.7213013768196,673.6142053604126,0.9989290833473206
255,634.5425763130188,346.20390248298645,0.9990515112876892,556.9242715835571,673.2996690273285,0.9990265369415283
256,634.915599822998,346.042519569397,0.9988314509391785,556.5361845493317,673.5829849243164,0.998955488204956
257,634.8983535766602,346.33848798274994,0.9987674951553345,556.0964068993926,673.6964268684387,0.9990795850753784
258,634.8739819526672,345.97123646736145,0.9987962245941162,556.2431924790144,673.3543300628662,0.9989863038063049
259,634.8655405044556,345.809321641922,0.9987510442733765,556.1643520593643,673.320787191391,0.9990963935852051
260,635.7067832946777,345.21134662628174,0.998435914516449,556.1109931096435,673.4387199878693,0.9988945126533508
261,635.7767400741577,345.31334137916565,0.998333752155304,556.273723423481,673.5891849994659,0.9988210797309875
262,635.8748569488525,345.4843373298645,0.9984267950057983,555.9776592869312,673.6218197345734,0.9988657236099243
263,635.9829540252686,345.2818341255188,0.9986728429794312,555.9819841086864,673.1293661594391,0.9989979863166809
