scorer,DeepCut_resnet50_clip5Mar15shuffle1_42000,DeepCut_resnet50_clip5Mar15shuffle1_42000,DeepCut_resnet50_clip5Mar15shuffle1_42000,DeepCut_resnet50_clip5Mar15shuffle1_42000,DeepCut_resnet50_clip5Mar15shuffle1_42000,DeepCut_resnet50_clip5Mar15shuffle1_42000
15,1539.5690620541573,1410.9739342927933,0.9964738488197327,841.771279335022,1142.1925914287567,0.9992154836654663
16,1539.5509604215622,1411.8350583314896,0.9955684542655945,841.8700585365295,1142.7836666107178,0.9991039633750916
17,1539.0313286185265,1412.233396857977,0.994059681892395,841.9056348800659,1142.7814512252808,0.9993036985397339
18,1538.7464723587036,1413.2633856534958,0.9951549768447876,841.3428363800049,1142.4846775531769,0.99947589635849
19,1537.6260201931,1415.0999915599823,0.9855635166168213,841.483808517456,1142.8238348960876,0.9992073178291321
20,1537.453637599945,1416.0776767730713,0.9814743399620056,841.3608632087708,1142.413226366043,0.9994120597839355
21,1538.1488246917725,1417.3379831314087,0.9590118527412415,841.0936660766602,1142.4327156543732,0.9995458722114563
22,1538.7393572330475,1418.7883520126343,0.9519023299217224,840.51637840271,1142.0445189476013,0.9995094537734985
23,1538.2370805740356,1420.7255994677544,0.8811662197113037,840.3517427444458,1142.3606390953064,0.9996021389961243
24,1538.2908121347427,1421.100604891777,0.9126824140548706,840.2875638008118,1142.0413961410522,0.9997499585151672
25,1536.9578998088837,1422.1718487739563,0.9130542874336243,840.1880235671997,1142.016488313675,0.9996683597564697
26,1536.564617395401,1422.1646065711975,0.8958408236503601,840.1703953742981,1142.274225950241,0.9997515082359314
27,1536.5947461128235,1423.163203239441,0.8594762682914734,839.6786782741547,1142.280601978302,0.9997510313987732
28,1533.338079214096,1426.1531077623367,0.7870144248008728,839.8543021678925,1142.321806192398,0.9997488856315613
29,1532.486066788435,1427.630403459072,0.9197413921356201,839.7629678249359,1142.7642080783844,0.999680757522583
30,1532.0263494905084,1427.4797684550285,0.8717682361602783,839.4056904315948,1142.8071539402008,0.9997859597206116
31,1532.5771816968918,1429.3439456224442,0.906126081943512,838.8160634040833,1142.9306874275208,0.9997194409370422
32,1525.4185819625854,1429.4358795881271,0.8237481713294983,839.0053098201752,1143.1648852825165,0.9997532963752747
33,1525.5584962368011,1430.168125629425,0.8738521337509155,838.2697992324829,1142.6429347991943,0.999812662601471
34,1524.632686316967,1431.379688501358,0.8777831196784973,838.1364798545837,1142.9716515541077,0.999810516834259
35,1525.5016422271729,1415.5002756118774,0.40484482049942017,833.9180579185486,1130.8154975175858,0.9996259212493896
36,1535.5215182304382,1395.8581176400185,0.015897152945399284,834.9644584655762,1127.8054554462433,0.9999523162841797
37,1536.791591644287,1380.4483349621296,0.529315710067749,836.4114500284195,1126.0939304828644,0.999968409538269
38,1534.5483345985413,1366.9670021533966,0.9605180025100708,837.4950169324875,1125.281677365303,0.9999672174453735
39,1534.692885875702,1360.6975684165955,0.9790779948234558,837.9386262893677,1125.1236852407455,0.9999727010726929
40,1534.4414339065552,1351.9379444122314,0.9956948757171631,838.0593566894531,1125.009409546852,0.9999736547470093
41,1533.9119983911514,1344.879017829895,0.9926093220710754,838.272091627121,1125.128900885582,0.999976634979248
42,1533.8245692253113,1338.162380695343,0.9861270189285278,838.3901875019073,1125.0116410255432,0.9999786615371704
43,1534.5563604831696,1332.234554797411,0.9896809458732605,838.2491948604584,1125.0050526857376,0.9999775886535645
44,1536.8305196762085,1321.0528745651245,0.9687594175338745,838.2718052864075,1125.3277341127396,0.9999771118164062
45,1534.49067902565,1319.7528507709503,0.9881389737129211,838.6811635494232,1124.9219349622726,0.9999697208404541
46,1534.1141698360443,1313.9641633033752,0.9798404574394226,838.3513309955597,1125.2599656581879,0.9999712705612183
47,1536.5138256549835,1303.801489830017,0.9787549376487732,838.7639982700348,1125.172346830368,0.9999639987945557
48,1535.2375767230988,1300.83524030447,0.9703246355056763,838.893533706665,1125.155336856842,0.9999642372131348
49,1539.2955873012543,1288.1214852333069,0.9831809401512146,839.0106890201569,1125.1942234039307,0.9999545812606812
50,1536.5198035240173,1284.831122994423,0.9774176478385925,839.2779591083527,1125.3180938959122,0.9999499320983887
51,1537.63574051857,1278.4789502620697,0.9845266342163086,839.4857993125916,1125.3767552375793,0.9999397993087769
52,1537.185625076294,1270.820384502411,0.9932326078414917,839.733894109726,1125.4031294584274,0.9999228715896606
53,1536.5972571372986,1266.694797039032,0.9847643971443176,839.8211805820465,1125.5565921068192,0.9998975992202759
54,1536.1478309631348,1260.328232973814,0.9858537912368774,840.2779111862183,1125.4050594568253,0.9998829364776611
55,1536.4047718048096,1253.8694050312042,0.9890515208244324,840.251932144165,1125.8095725774765,0.999883770942688
56,1537.353224515915,1251.2847598195076,0.9920719265937805,842.4486371278763,1125.971445798874,0.9998871088027954
57,1537.7868399620056,1243.9724156595767,0.9908736944198608,842.5594140291214,1126.3980853557587,0.9998893737792969
58,1538.9185417890549,1238.4527962207794,0.9860956072807312,842.435817360878,1127.039602279663,0.9998524188995361
59,1538.9943222999573,1234.392810702324,0.9920315742492676,842.6301238536835,1127.1289801597595,0.999870777130127
60,1539.456896185875,1230.2476933002472,0.976243793964386,842.7520842552185,1126.9781301021576,0.999850869178772
61,1540.039800029248,1224.978835105896,0.9832695722579956,842.7419859170914,1126.9362659454346,0.999853253364563
62,1539.6521690785885,1221.141813158989,0.9908109903335571,842.8564649820328,1127.0473926067352,0.9998773336410522
63,1539.7726749926805,1217.8451685905457,0.9873537421226501,843.2478081583977,1126.8355062007904,0.9998828172683716
64,1542.5178668498993,1207.9171452522278,0.9182868003845215,843.2307518720627,1127.1704523563385,0.9998618364334106
65,1542.363620519638,1207.051028251648,0.9475218653678894,843.3503195047379,1127.2690117359161,0.9998534917831421
66,1542.5129868984222,1203.483335196972,0.9542129039764404,843.5287181437016,1126.630080461502,0.9998693466186523
67,1542.739402294159,1201.8145060539246,0.9251185059547424,843.4235147833824,1127.2344756126404,0.9997597336769104
68,1544.5761539936066,1191.399997472763,0.9108418822288513,843.4786682724953,1126.7855939865112,0.9998106360435486
69,1544.612057685852,1189.4219461679459,0.9631974697113037,843.4766352176666,1125.1395671367645,0.9998868703842163
70,1540.283349096775,1187.7494767010212,0.9271337389945984,843.1634832024574,1122.2280892133713,0.9998624324798584
71,1536.7612392902374,1175.6407527923584,0.9927005767822266,843.695659160614,1121.7094128131866,0.9998200535774231
72,1536.4894244670868,1164.4008456766605,0.9258750081062317,843.9025868475437,1121.2338948249817,0.9998369216918945
73,1530.3077037334442,1157.1304198503494,0.9606251120567322,844.1392273008823,1121.0048263072968,0.9997937083244324
74,1524.699606180191,1152.8380899429321,0.9196228384971619,844.1562360674143,1120.6567840576172,0.9998155236244202
75,1523.2607445716858,1143.156875371933,0.9869092106819153,844.3602556586266,1120.8729071617126,0.9998218417167664
76,1523.0549109578133,1137.9658234119415,0.9833200573921204,844.5187246799469,1120.9600775241852,0.999815046787262
77,1521.9801461696625,1134.3627388477325,0.95472651720047,844.3982584178448,1121.296905040741,0.9998218417167664
78,1518.8591237068176,1125.4411506652832,0.9887967109680176,844.3631826341152,1121.7777681350708,0.9998409748077393
79,1513.9240744113922,1121.7454271316528,0.9593026041984558,844.5111966729164,1121.800324678421,0.9998496770858765
80,1509.6792953014374,1120.3286199569702,0.9354537129402161,844.7350915074348,1122.0719207525253,0.9998703002929688
81,1508.5800276398659,1116.3030269742012,0.9793015718460083,844.5992873907089,1122.243089556694,0.999840259552002
82,1508.8050320148468,1110.3801600933075,0.9700890183448792,844.7528691887856,1121.8255259990692,0.9998207688331604
83,1504.2328464984894,1105.7197470664978,0.990799069404602,844.8084883093834,1122.2443294525146,0.9998231530189514
84,1502.9851622581482,1102.989589691162,0.9815295338630676,844.9267664551735,1122.283429145813,0.9998493194580078
85,1498.6811220645905,1102.5014901161194,0.969001054763794,845.05364382267,1122.2031240463257,0.9998490810394287
86,1495.2304389476776,1102.8829326629639,0.9511709809303284,845.0504412651062,1122.356252670288,0.9998488426208496
87,1493.6709488630295,1102.1926674842834,0.9795776009559631,845.0849126577377,1122.5543211698532,0.9998279809951782
88,1491.154409110546,1099.3291094899178,0.9903364181518555,845.232831954956,1122.5451852083206,0.9997997879981995
89,1488.7941460609436,1093.154551744461,0.9918556213378906,845.240416765213,1122.8052476644516,0.9998358488082886
90,1486.4721150398254,1090.0602442026138,0.9865765571594238,845.4770292043686,1122.0730296373367,0.999850869178772
91,1475.3149136900902,1085.9893494844437,0.996071457862854,846.3082983493805,1121.0990784168243,0.9998546838760376
92,1470.9891772270203,1078.976440191269,0.9832179546356201,846.2320148944855,1120.991509437561,0.9998514652252197
93,1462.3595395088196,1075.594150096178,0.9787701368331909,846.5544264316559,1120.6932458877563,0.9998466968536377
94,1457.286009311676,1074.3915266990662,0.9913638830184937,846.8688561916351,1120.5060594081879,0.9998483657836914
95,1454.6708946228027,1073.4265036582947,0.9930434226989746,846.8386299610138,1120.3104383945465,0.9997987151145935
96,1448.9037537574768,1071.7561819553375,0.9932087063789368,846.9746105670929,1120.5936188697815,0.9998325109481812
97,1445.0571126937866,1069.201753616333,0.9986855387687683,847.3084230422974,1120.441377878189,0.9998101592063904
98,1440.2634687423706,1068.6329218149185,0.9990621209144592,847.252701997757,1120.695473909378,0.9998003840446472
99,1438.6002206802368,1068.229189261794,0.9974332451820374,847.3852429389954,1120.8188235759735,0.9998283386230469
100,1434.0636578798294,1065.2694239616394,0.9872022271156311,847.0685722827911,1120.700272321701,0.9997887015342712
101,1428.4345352053642,1066.1184731721878,0.9984845519065857,847.4642064571381,1120.8519632816315,0.9998267292976379
102,1424.0485408306122,1065.457138299942,0.9980412721633911,847.1146264076233,1121.2388608455658,0.9998218417167664
103,1422.7457327842712,1063.0815615653992,0.9978475570678711,847.2184844017029,1121.3237130641937,0.999777615070343
104,1418.5928814411163,1062.7797293663025,0.9954743981361389,847.3735730648041,1121.2782590389252,0.9998098015785217
105,1413.1826272010803,1062.5689599514008,0.9966811537742615,847.3223195075989,1121.4779233932495,0.9998108744621277
106,1409.9348208904266,1062.989147901535,0.9978627562522888,847.03200340271,1121.4141490459442,0.9997736811637878
107,1408.0893578529358,1060.9396795630455,0.99748295545578,847.2696039676666,1121.6101937294006,0.9997544884681702
108,1405.6814756393433,1058.4225451946259,0.9969133138656616,847.4323291778564,1120.8698425292969,0.9997451901435852
109,1397.0442484617233,1057.9767971038818,0.9985650181770325,847.8329746723175,1119.948489189148,0.9996557235717773
110,1393.7757577896118,1058.3781641721725,0.9994887113571167,847.9541935920715,1119.875877380371,0.9995991587638855
111,1389.8850584030151,1057.0206415653229,0.9970496892929077,847.8788447380066,1119.5936603546143,0.9995172023773193
112,1384.0092988014221,1057.7310461997986,0.9952875375747681,847.9986417293549,1119.6195793151855,0.9994698166847229
113,1380.9020728468895,1057.5107772350311,0.9990456700325012,847.8949408531189,1119.7561082839966,0.9994439482688904
114,1377.8854231834412,1058.3486964702606,0.999066174030304,848.0404567718506,1119.7796149253845,0.9994545578956604
115,1375.850429058075,1058.4683293104172,0.9990566372871399,848.0689458847046,1119.9562554359436,0.9994902610778809
116,1371.869097083807,1057.0947678089142,0.996746301651001,848.1712350845337,1119.8702635765076,0.9994252920150757
117,1370.513735294342,1057.6435840129852,0.9974021911621094,849.258739233017,1120.7775435447693,0.9995229244232178
118,1366.3981416225433,1059.0457369685173,0.9984533786773682,849.617390871048,1120.8261580467224,0.9994785189628601
119,1364.4237244427204,1059.838526070118,0.9988031387329102,849.4225418567657,1121.0631427764893,0.9995765089988708
120,1361.6652810573578,1059.9977438196074,0.9992672801017761,849.4326636791229,1121.0986828804016,0.999612033367157
121,1360.2227742671967,1059.4975064396858,0.9987000226974487,849.5601682662964,1121.2097222805023,0.9997007846832275
122,1358.811999320984,1058.7695561647415,0.9972072243690491,849.727175951004,1120.782725095749,0.9996635913848877
123,1354.6953830718994,1059.2189724445343,0.9896464943885803,849.8464231491089,1120.8506398200989,0.9996862411499023
124,1348.9601810574532,1058.7823036909103,0.9980447292327881,849.3729948997498,1120.3406054973602,0.9993116855621338
125,1345.2698431015015,1059.9340695813298,0.9995121955871582,849.0571436882019,1119.2868809700012,0.9980599284172058
126,1343.0013484954834,1058.6009117364883,0.9989142417907715,848.9349665641785,1119.2161746025085,0.9972497820854187
127,1339.3425562381744,1058.4164909124374,0.9966004490852356,849.181939125061,1119.2805695533752,0.9972696900367737
128,1335.1887559890747,1059.9185460358858,0.9985421895980835,849.1780219078064,1119.2542743682861,0.997314989566803
129,1331.9052071347833,1060.92563444376,0.9990999698638916,849.0884480476379,1119.1861290931702,0.9959794282913208
130,1330.2226066589355,1061.5035133361816,0.9991031885147095,851.3260173201561,1120.2990639209747,0.9956700801849365
131,1329.1688346862793,1061.3144558668137,0.9988150596618652,849.3580985069275,1119.2540545463562,0.9955189228057861
132,1327.8057594299316,1061.0695635080338,0.9963613152503967,851.1396980285645,1120.5821764469147,0.9972383975982666
133,1325.9178800582886,1061.3109685182571,0.9939663410186768,851.2219468355179,1120.4138050079346,0.9973418116569519
134,1322.8971010446548,1062.1976709365845,0.9874197840690613,851.3040734529495,1120.7237255573273,0.9977356195449829
135,1322.1099944114685,1062.8828949928284,0.9813259840011597,851.3162735104561,1120.5938456058502,0.997992992401123
136,1317.2969192266464,1063.6826286315918,0.9868854284286499,851.3900904655457,1120.827840089798,0.9983813762664795
137,1316.0957755222917,1065.0405983924866,0.9906092882156372,851.4417868256569,1120.5003018379211,0.9979152083396912
138,1314.626529932022,1064.5338535308838,0.9958036541938782,851.5506323873997,1120.6220703125,0.9979593753814697
139,1311.500105381012,1063.2239198684692,0.9962652325630188,851.8272702246904,1120.9214084148407,0.9915907382965088
140,1307.5417358279228,1063.7655656337738,0.9883638620376587,852.0053164288402,1120.9309327602386,0.9924911856651306
141,1302.7201857566833,1065.1818873882294,0.9943247437477112,852.343930542469,1120.9550378322601,0.9932767748832703
142,1300.8493193984032,1065.270396232605,0.9972637891769409,852.2686114311218,1121.0418319702148,0.9925519227981567
143,1298.5659368038177,1066.0781877040863,0.9983168840408325,852.5876888036728,1121.0112154483795,0.9910150170326233
144,1297.371197938919,1066.6932535171509,0.9988642930984497,852.5117899775505,1120.8645358085632,0.9921019673347473
145,1296.2343926429749,1067.0704956054688,0.9987799525260925,851.8997320383787,1120.7367136478424,0.9915652275085449
146,1295.6579895019531,1067.2767778038979,0.9980860948562622,852.2995176017284,1120.925179719925,0.9905096292495728
147,1294.795789718628,1067.644392579794,0.995712161064148,852.2335639595985,1120.8288514614105,0.9913750290870667
148,1294.422776222229,1068.4387338161469,0.9945303797721863,852.3312899172306,1120.6323935985565,0.9908437728881836
149,1294.341218471527,1068.8135672807693,0.9946165680885315,852.1956222802401,1120.6064245700836,0.992317795753479
150,1293.6345872879028,1069.4828528165817,0.9884856939315796,852.6768200993538,1120.5802218914032,0.9924837946891785
151,1287.4134011268616,1070.2221307754517,0.9747729897499084,852.6381522417068,1120.4070694446564,0.9930387139320374
152,1286.7699463367462,1070.7992024421692,0.988215446472168,852.4626911580563,1120.4882287979126,0.9924956560134888
153,1283.68303373456,1069.3563984632492,0.9978578686714172,852.5480220913887,1121.252860546112,0.9944803714752197
154,1282.121655344963,1069.1520600318909,0.9981608986854553,852.503448009491,1121.4601640701294,0.9944885969161987
155,1280.2491087913513,1070.169468164444,0.9981984496116638,852.7251690626144,1121.5468895435333,0.9945666790008545
156,1279.4401278495789,1070.6489341259003,0.9969545602798462,852.8095579147339,1121.5556931495667,0.9938477873802185
157,1277.5111918449402,1070.6984436511993,0.9899525046348572,852.4296258687973,1121.6418359279633,0.9937699437141418
158,1272.0946860313416,1070.468255996704,0.9899454712867737,852.6894848942757,1121.8253774642944,0.9946390986442566
159,1271.1776669025421,1071.312268257141,0.9914611577987671,852.8042485117912,1121.7267563343048,0.995315432548523
160,1271.3955070972443,1070.8944973945618,0.9916532635688782,852.848956823349,1121.6002185344696,0.995378851890564
161,1271.816138267517,1070.841426372528,0.9896880984306335,852.777853667736,1121.644745349884,0.9957212209701538
162,1270.519636631012,1072.1575865745544,0.9837232828140259,852.81315356493,1121.423394203186,0.9957835674285889
163,1268.3195873200893,1072.300077199936,0.9878182411193848,852.9044949412346,1121.5709342956543,0.9956757426261902
164,1267.9145313799381,1072.4950857162476,0.9903804063796997,852.9951675534248,1121.3272666931152,0.994638979434967
165,1267.1698501110077,1072.3303894996643,0.9925225377082825,853.0344052314758,1121.1358823776245,0.9946894645690918
166,1266.540339231491,1072.6679193973541,0.9920491576194763,853.0637584924698,1121.101203918457,0.9945458173751831
167,1265.6165254116058,1073.2051820755005,0.9919945001602173,852.6370566487312,1121.82040143013,0.9966753721237183
168,1264.8628106117249,1072.8087615966797,0.9946262240409851,852.5387508869171,1122.1360176801682,0.9960582256317139
169,1263.5354132652283,1073.1857199668884,0.9936878085136414,852.7701835632324,1122.0735783576965,0.9952913522720337
170,1254.4445021152496,1072.0359349250793,0.9901401400566101,852.8160868287086,1122.0286248922348,0.9954485297203064
171,1254.1711597442627,1071.7449011802673,0.992664635181427,852.9685745239258,1122.1556377410889,0.9957349300384521
172,1254.2876217365265,1071.591420173645,0.9929301142692566,852.9116986989975,1121.9715847969055,0.994513750076294
173,1253.9673998355865,1072.1081335544586,0.9922435879707336,852.8222445845604,1122.0255345106125,0.9963601231575012
174,1253.8136394023895,1072.3313989639282,0.9918215870857239,852.8583183884621,1121.9543652534485,0.9950627684593201
175,1253.784979224205,1072.8140814304352,0.990551233291626,852.727355837822,1121.87233543396,0.9956881403923035
176,1253.7785893678665,1073.4192552566528,0.9891191720962524,852.6177675127983,1121.9352009296417,0.9961439371109009
177,1253.2084120512009,1073.9067301750183,0.9874799847602844,852.9315177202225,1121.8805706501007,0.9955136179924011
178,1253.0634541511536,1074.187060713768,0.9882152080535889,852.867117702961,1121.683072566986,0.9964451193809509
179,1252.784175813198,1073.9467227458954,0.9880563020706177,853.0539355278015,1121.4660332202911,0.9968662858009338
180,1252.2811947464943,1074.414457321167,0.990921139717102,853.1544717550278,1121.592367887497,0.9964894652366638
181,1251.318184196949,1072.8865852355957,0.9972769618034363,852.8609115481377,1121.942881345749,0.9962892532348633
182,1249.4279344081879,1072.3772842884064,0.996066153049469,853.1243884563446,1121.9749772548676,0.9962131977081299
183,1248.5169191360474,1072.5737392902374,0.9949433207511902,852.9507123231888,1121.8091793060303,0.9965471625328064
184,1248.4808266162872,1073.740400314331,0.992950439453125,852.907388985157,1121.7863245010376,0.996749758720398
185,1247.8906378746033,1073.9086246490479,0.9883610010147095,852.9277911782265,1121.8601398468018,0.9972122311592102
186,1238.9456553459167,1073.2128615379333,0.9813907146453857,853.0447474718094,1121.8382227420807,0.996406614780426
187,1238.1175711154938,1073.8877260684967,0.9845751523971558,852.9197344183922,1121.751391172409,0.9964154958724976
188,1237.88197183609,1073.5819945335388,0.9769679307937622,852.8243373036385,1121.9123952388763,0.9972802400588989
189,1238.4359455108643,1073.569721698761,0.9712458848953247,852.8981841206551,1121.793571472168,0.9966673254966736
190,1238.7048211097717,1073.6269462108612,0.9726486206054688,853.0732966661453,1121.659744977951,0.9971505999565125
191,1243.775633111596,1072.6644990444183,0.9656721949577332,853.0050541162491,1121.6065335273743,0.9972286820411682
192,1243.6750887334347,1072.9009702205658,0.9723614454269409,853.0608253479004,1121.5669209957123,0.997435986995697
193,1243.8858815953135,1073.3197360038757,0.9761521220207214,853.2530751228333,1121.373755455017,0.9966825842857361
194,1243.5675837695599,1073.507398366928,0.9742496609687805,853.1646049022675,1121.2090802192688,0.9960129261016846
195,1237.4345703125,1073.6505300998688,0.9756355285644531,852.8714867830276,1121.4833557605743,0.9958603978157043
196,1237.6422684192657,1072.5745759010315,0.9906963109970093,852.551419198513,1121.7086098194122,0.996439516544342
197,1237.0859190225601,1071.948944568634,0.9897485375404358,852.3964201807976,1121.9067993164062,0.9963489770889282
198,1236.6695793271065,1072.4719033241272,0.9937467575073242,852.2774546146393,1121.6049282550812,0.9966474175453186
199,1234.9105825424194,1072.6371009349823,0.9923530220985413,852.283556073904,1121.7651591300964,0.9962731599807739
200,1234.659919977188,1072.749792098999,0.992850661277771,852.0829533711076,1121.8157954216003,0.9974964261054993
201,1234.714486002922,1072.6749858856201,0.9928889274597168,852.0429575480521,1121.603709936142,0.997535228729248
202,1234.3841816186905,1072.6099133491516,0.9925203323364258,852.1557142734528,1121.676429271698,0.9977983236312866
203,1234.9867873191833,1073.2002973556519,0.9938389658927917,852.2057951837778,1121.6027383804321,0.9977859258651733
204,1234.9876248836517,1073.5189821720123,0.9929651021957397,852.453303784132,1121.5676367282867,0.9975040555000305
205,1235.6839589774609,1073.4468955993652,0.9908734560012817,852.6145430803299,1121.6062247753143,0.997672975063324
206,1235.8731616735458,1073.9818251132965,0.9909058809280396,852.5524047613144,1121.4828436374664,0.9974061846733093
207,1235.7551896125078,1073.831684589386,0.9911511540412903,852.6064020395279,1121.5205602645874,0.9978771209716797
208,1235.4512140750885,1073.4170939922333,0.9760597348213196,852.6352322101593,1121.259554386139,0.9976295232772827
209,1235.5730510354042,1073.8171911239624,0.980658769607544,852.6803882718086,1121.5974028110504,0.9984241724014282
210,1234.4252824783325,1072.8707971572876,0.9719648957252502,852.5962264537811,1121.7607402801514,0.9978365302085876
211,1233.6103112697601,1072.8662729263306,0.9871923923492432,852.3035563826561,1121.7695167064667,0.9970425963401794
212,1233.093828678131,1072.462164402008,0.989661693572998,852.1803787350655,1121.6629745960236,0.9964210987091064
213,1232.843787431717,1072.3788809776306,0.9902779459953308,852.2201903015375,1121.6388490200043,0.9964631199836731
214,1232.5975499153137,1072.1316862106323,0.9897049069404602,852.2655572295189,1121.595891714096,0.9962291121482849
215,1232.1780405044556,1072.349690437317,0.9866451621055603,852.3727484643459,1121.6412453651428,0.9966186285018921
216,1232.1196863651276,1072.2937955856323,0.9808835387229919,852.104410558939,1121.5411670207977,0.9960170388221741
217,1232.0765709877014,1072.1528506278992,0.974982500076294,852.1750867664814,1121.553011417389,0.9956417083740234
218,1232.2959070205688,1071.8486099243164,0.9668413996696472,852.1488262712955,1121.5317780971527,0.9964357614517212
219,1232.5336980819702,1071.8020520210266,0.9671348929405212,852.2279481142759,1121.628802061081,0.9966307282447815
220,1231.9591870307922,1071.7739222049713,0.9707825779914856,852.1538228839636,1121.6697297096252,0.9972081780433655
221,1231.9776320457458,1072.065993309021,0.9727079272270203,852.2058239281178,1121.4299759864807,0.9964244961738586
222,1232.4474914073944,1072.0740847587585,0.962124764919281,852.3478316664696,1121.6019432544708,0.9967400431632996
223,1232.4494862556458,1071.9037070274353,0.9552361965179443,852.0031171743758,1121.5859987735748,0.9972099661827087
224,1232.1720337867737,1071.636685371399,0.94016432762146,852.2168615311384,1121.4865226745605,0.9968273043632507
225,1231.9393615722656,1071.326369524002,0.941704511642456,852.0988821014762,1121.152680158615,0.997061550617218
226,1231.8008918762207,1071.21919131279,0.9321884512901306,851.9271571412683,1121.539832353592,0.9971510767936707
227,1230.5939011573792,1070.8954758644104,0.9596275091171265,850.3556394577026,1121.1923360824585,0.9942823648452759
228,1224.1623821258545,1069.779889702797,0.9788609147071838,850.0882701873779,1121.4821429252625,0.9953692555427551
229,1223.0468003749847,1069.3174484968185,0.9856063723564148,850.060022354126,1121.6828389167786,0.9949618577957153
230,1222.5156741142273,1069.8528386354446,0.9845964312553406,850.1649761199951,1121.5645596981049,0.9953317046165466
231,1222.4992516040802,1069.90545129776,0.984243631362915,850.226026058197,1121.4995095729828,0.9955024123191833
232,1223.2229092121124,1069.3301210403442,0.9841545820236206,850.3832831382751,1121.640751361847,0.9955924153327942
233,1223.6125869750977,1069.3205571174622,0.9751953482627869,850.5694260597229,1121.4252977371216,0.9953461289405823
234,1224.3095469474792,1068.647921204567,0.9606927633285522,850.5842795372009,1121.563378572464,0.9954589605331421
235,1223.9522523880005,1068.6135181188583,0.9595192670822144,850.5632753372192,1121.4824104309082,0.9960743188858032
236,1223.991480588913,1068.5513430833817,0.9465218782424927,850.6099967956543,1121.405901670456,0.9961140155792236
237,1223.883791923523,1068.5067075490952,0.9422179460525513,851.0157861113548,1121.9322035312653,0.9956034421920776
238,1224.057354927063,1068.4297624528408,0.9551681876182556,851.0805280804634,1121.9945664405823,0.9962165951728821
239,1224.0892896652222,1068.5549828410149,0.9471122026443481,851.2523619532585,1122.0422785282135,0.9969000816345215
240,1228.6087492108345,1068.3696356117725,0.9402368664741516,851.0731632709503,1122.0345319509506,0.9956984519958496
241,1223.25905752182,1069.4396629333496,0.9529752135276794,851.224735379219,1122.31476354599,0.9964424967765808
242,1222.7041170597076,1069.8741737604141,0.9645845293998718,851.1704413294792,1122.2890261411667,0.9955666661262512
243,1222.3431453704834,1070.587260723114,0.9589980244636536,850.8062142133713,1122.3620121479034,0.9956747889518738
244,1221.490133881569,1070.8281290531158,0.9447675347328186,850.9870171546936,1122.564590215683,0.9956961870193481
245,1222.1688413619995,1067.760767430067,0.9924601912498474,850.1938495635986,1123.392884671688,0.9953855872154236
246,1221.7903126478195,1067.5185358822346,0.991083025932312,850.0121726989746,1123.1019502282143,0.9948586225509644
247,1222.146451473236,1067.2993119955063,0.9929431080818176,850.0835795402527,1123.4297341108322,0.9945713877677917
248,1221.2767570018768,1066.9426406621933,0.9921877384185791,849.7563576698303,1123.6128889620304,0.9960336089134216
249,1221.7165098190308,1067.0700902938843,0.9903838634490967,850.024393081665,1123.6435172259808,0.9953533411026001
250,1222.0989859104156,1067.0622295737267,0.9871169924736023,849.9785208702087,1123.6702193021774,0.9959434866905212
251,1222.6642050743103,1066.5828876495361,0.9847175478935242,850.0146551132202,1123.8573813438416,0.9960545301437378
